,SIDM00680,SIDM00571,SIDM00301,SIDM01062,SIDM00943,SIDM00870,SIDM01037,SIDM01188,SIDM01002,SIDM00833,SIDM00562,SIDM00534,SIDM00789,SIDM00371,SIDM00633,SIDM00928,SIDM00630,SIDM00776,SIDM00670,SIDM00217,SIDM01186,SIDM00950,SIDM00879,SIDM00488,SIDM00136,SIDM00934,SIDM00193,SIDM01138,SIDM00834,SIDM00469,SIDM00839,SIDM00359,SIDM00537,SIDM00214,SIDM00841,SIDM00531,SIDM00148,SIDM00954,SIDM01135,SIDM01165,SIDM00541,SIDM00216,SIDM00772,SIDM00629,SIDM00874,SIDM00826,SIDM00487,SIDM00812,SIDM00957,SIDM01233,SIDM00272,SIDM00241,SIDM00881,SIDM01137,SIDM00533,SIDM00782,SIDM00971,SIDM00940,SIDM00097,SIDM00777,SIDM00582,SIDM00146,SIDM00835,SIDM00664,SIDM00673,SIDM00898,SIDM00529,SIDM00132,SIDM00933,SIDM00130,SIDM01042,SIDM00282,SIDM00885,SIDM01197,SIDM00122,SIDM01096,SIDM00628,SIDM00053,SIDM00944,SIDM00527,SIDM00049,SIDM00832,SIDM00631,SIDM00135,SIDM00882,SIDM00872,SIDM00583,SIDM01187,SIDM00774,SIDM00781,SIDM00842,SIDM00505,SIDM00884,SIDM00042,SIDM00677,SIDM00893,SIDM00899,SIDM00411,SIDM00837,SIDM00875,SIDM00118,SIDM00681,SIDM00866,SIDM00498,SIDM00963,SIDM00877,SIDM01056,SIDM00892,SIDM00150,SIDM00660,SIDM00778,SIDM01139,SIDM00528,SIDM01090,SIDM00455,SIDM00779,SIDM00783,SIDM00675,SIDM00878,SIDM01001,SIDM00938,SIDM01136,SIDM00332,SIDM00453,SIDM00920
SIDM00893,0.90720123,0.9059354,0.90710485,0.9116821,0.91282547,0.9080412,0.91229326,0.88984144,0.91461563,0.8954202,0.90759534,0.91194314,0.9126559,0.9057165,0.9057539,0.9180696,0.9012485,0.91234857,0.90706253,0.90528613,0.9060662,0.90375453,0.8833999,0.90208536,0.9103287,0.91021055,0.9160356,0.91874444,0.9000721,0.90335155,0.9070866,0.90869623,0.9079345,0.9106943,0.900794,0.91857827,0.9018368,0.8887827,0.9154336,0.912528,0.9066112,0.91052413,0.9129693,0.9005063,0.9093031,0.9022709,0.91308933,0.90842694,0.90639955,0.8895149,0.9129487,0.90473884,0.8949359,0.91874254,0.9131874,0.91826564,0.9120802,0.89934504,0.9041985,0.91071916,0.91114247,0.91146654,0.9020981,0.898172,0.91097194,0.9065114,0.87400967,0.9105303,0.88762,0.90960264,0.9025932,0.9091968,0.8910127,0.9010151,0.89474064,0.91204727,0.9121678,0.8928892,0.9047493,0.8846764,0.90858257,0.9153932,0.892893,0.8887342,0.8977467,0.9084511,0.8953866,0.8992127,0.9043212,0.8872883,0.87786853,0.90837026,0.8995012,0.90041196,0.9095723,1.0,0.90685827,0.90051407,0.9027895,0.90157986,0.91007125,0.89902085,0.8995543,0.91124827,0.9094553,0.88731784,0.90610754,0.90811384,0.8980225,0.91158086,0.90771645,0.9169731,0.91186076,0.9062445,0.91326725,0.8756707,0.9084833,0.88495606,0.8982667,0.8685596,0.9099865,0.9151997,0.88962513,0.9106302,0.9089264
SIDM00899,0.9195974,0.9206567,0.91411203,0.9208803,0.92647177,0.9135704,0.91894454,0.8982834,0.9216378,0.9054779,0.9142247,0.926637,0.92249626,0.9251508,0.91347164,0.92962164,0.9089247,0.9228162,0.9215558,0.9140941,0.91222185,0.91223407,0.8875444,0.9095843,0.9245109,0.9216843,0.9284643,0.9316206,0.91293746,0.91448444,0.918423,0.92378426,0.91907,0.9212446,0.9095184,0.9315537,0.9073115,0.8929068,0.9248308,0.9228038,0.91851676,0.92152786,0.9229691,0.9067206,0.9127583,0.9139949,0.9244492,0.91873646,0.91436636,0.8975015,0.91846746,0.9088225,0.8950721,0.9325284,0.92387617,0.93222195,0.92211086,0.9053497,0.9091904,0.9249058,0.9204148,0.9205728,0.91816014,0.90790117,0.9163958,0.90929717,0.8765153,0.92087597,0.89401424,0.9236994,0.90931016,0.9188756,0.8957312,0.9131553,0.9008904,0.92440337,0.9154095,0.9034251,0.9155023,0.8917205,0.92022806,0.9282346,0.89803994,0.8955088,0.90370184,0.9112078,0.9014978,0.9060544,0.91137964,0.8946733,0.8827157,0.91596836,0.90362287,0.91048825,0.92340475,0.90685827,1.0,0.9095021,0.91372246,0.9072046,0.9217953,0.91010845,0.9055733,0.92252463,0.9160139,0.8912402,0.9111601,0.91505265,0.90808034,0.92325014,0.91640586,0.9301555,0.91795987,0.9162959,0.92388767,0.88240707,0.9193405,0.8847998,0.9051403,0.8740348,0.9173843,0.92707634,0.8954434,0.91713214,0.91541475
SIDM00411,0.91295516,0.9077682,0.90786034,0.9112233,0.917011,0.9065196,0.91199625,0.8934649,0.91349614,0.9070542,0.9091423,0.9161737,0.91873705,0.91531384,0.90576303,0.91772044,0.9005629,0.91288775,0.9071872,0.9067284,0.90345436,0.9077126,0.881896,0.90868014,0.9164613,0.91260135,0.9216702,0.9209494,0.9065536,0.907502,0.9075386,0.91015637,0.91333395,0.9155754,0.9068137,0.92145276,0.90076977,0.89253044,0.9163919,0.915017,0.91062516,0.9143092,0.91280985,0.90028155,0.9066524,0.9097751,0.9163232,0.90915513,0.9075583,0.89370185,0.91080856,0.9082897,0.88953394,0.9205824,0.915181,0.918122,0.9143508,0.8997073,0.9031343,0.91124165,0.91522384,0.91407603,0.9112812,0.9007443,0.908134,0.9016464,0.87430257,0.9138928,0.88851047,0.9145347,0.905748,0.91109055,0.8937833,0.9046537,0.89426106,0.91355544,0.9085778,0.9060536,0.9069834,0.88961786,0.91254205,0.9201013,0.89722794,0.888687,0.8967614,0.9049279,0.9017246,0.90435433,0.903559,0.89273584,0.87971157,0.90835446,0.8981857,0.91161484,0.91457915,0.90051407,0.9095021,1.0,0.90731466,0.904687,0.9155623,0.9006962,0.8994205,0.9176649,0.9087314,0.8852575,0.90423644,0.9075662,0.8973634,0.91223675,0.9094406,0.9188031,0.9158798,0.91064256,0.9171321,0.8758844,0.9138088,0.883213,0.89790183,0.8703162,0.91142046,0.9187664,0.8948175,0.91074747,0.9080034
SIDM00837,0.92443275,0.9115924,0.9115217,0.9163026,0.918217,0.9103767,0.9164485,0.8948574,0.91827345,0.90645355,0.91680497,0.9257356,0.9295641,0.9164833,0.9088256,0.9240964,0.9048088,0.91769445,0.9128969,0.9130227,0.90740806,0.90732133,0.884026,0.9133503,0.92302805,0.9155815,0.9278794,0.9259303,0.91186416,0.91020656,0.91425705,0.9185363,0.92449003,0.92338157,0.915565,0.9247922,0.90412736,0.8972898,0.9200687,0.9183609,0.920364,0.92416245,0.91949743,0.90401775,0.90886545,0.913351,0.9254905,0.91498524,0.91108465,0.89748424,0.91622996,0.91156244,0.8930745,0.92650354,0.9197944,0.9250836,0.92222506,0.9025878,0.9059434,0.9176685,0.91510487,0.9162509,0.9157619,0.9022033,0.9108768,0.90648746,0.8751688,0.9159315,0.89106053,0.91597795,0.91229105,0.91694677,0.8996941,0.91223174,0.89775056,0.9193113,0.91228664,0.9030108,0.91330063,0.89260876,0.92007595,0.9292236,0.89971614,0.8937814,0.8995251,0.9070307,0.90214264,0.9085982,0.9094039,0.8996072,0.8890857,0.9140272,0.9016668,0.91353935,0.9237263,0.9027895,0.91372246,0.90731466,1.0,0.9104121,0.92559564,0.905259,0.902925,0.925978,0.91359377,0.8890353,0.9088351,0.9115599,0.9033544,0.91930705,0.9112055,0.9242383,0.9181294,0.92331,0.91889256,0.878707,0.9262387,0.8826516,0.9018327,0.87339854,0.91572493,0.9197594,0.9003703,0.9146436,0.9130223
SIDM00875,0.91283727,0.9074152,0.90685064,0.9149672,0.9132909,0.90645343,0.9153316,0.8929729,0.913494,0.8992501,0.9121236,0.91685504,0.91911453,0.91023785,0.90454876,0.92099917,0.9015147,0.91284096,0.906801,0.9072277,0.9027675,0.9060359,0.88151073,0.90848875,0.9152124,0.9104363,0.9189705,0.92133397,0.902838,0.90525883,0.9067665,0.90993273,0.9135235,0.91520333,0.90624046,0.92110956,0.8995502,0.8910716,0.91443694,0.91375357,0.91087514,0.91555107,0.91320485,0.90183455,0.9063752,0.9059426,0.9171396,0.9080423,0.90467733,0.89370465,0.9103614,0.90656924,0.8906062,0.92122126,0.9153974,0.9179846,0.91617775,0.90090466,0.9023345,0.9109274,0.9118538,0.9124819,0.9069773,0.90033275,0.9076748,0.9031907,0.87564194,0.9160972,0.8870643,0.9119791,0.905594,0.9104368,0.89604133,0.9049722,0.8951259,0.9115192,0.9089464,0.8979945,0.9051438,0.8909401,0.91357315,0.9201764,0.89449006,0.89138985,0.89454377,0.90377754,0.89870495,0.9021756,0.9044207,0.89179796,0.8840045,0.9085295,0.8978096,0.90719706,0.9139329,0.90157986,0.9072046,0.904687,0.9104121,1.0,0.9145319,0.89843374,0.89843065,0.91547567,0.9081627,0.88374174,0.9048681,0.90675616,0.8952953,0.9111128,0.9067792,0.91858745,0.91376394,0.91232336,0.9140671,0.8755474,0.9162719,0.8830548,0.8982461,0.8690602,0.9106722,0.9150126,0.893652,0.9098782,0.907041
SIDM00118,0.9352106,0.91959417,0.91814053,0.9213373,0.92675805,0.9176594,0.9218837,0.89864844,0.9249466,0.9136275,0.923983,0.93880683,0.938401,0.92355645,0.9143457,0.9295119,0.90967935,0.92335063,0.9180105,0.9206198,0.91342896,0.91389215,0.8903765,0.9200496,0.9345089,0.92310184,0.93988305,0.93227416,0.9204016,0.91565585,0.9209716,0.9236902,0.933373,0.9327091,0.9237552,0.93279827,0.9106001,0.90359545,0.9282798,0.9247591,0.9298503,0.9343784,0.92570966,0.91031575,0.9158624,0.9248687,0.937839,0.9217947,0.917226,0.9055101,0.92383957,0.9197935,0.89770263,0.9333634,0.9268138,0.9337232,0.9294515,0.9089429,0.9123348,0.92673165,0.92208564,0.92248666,0.92198443,0.90804607,0.9189557,0.9122895,0.87958246,0.9225319,0.89740217,0.9217904,0.9193063,0.92522365,0.9053153,0.9250942,0.9034858,0.9268714,0.9188567,0.9108083,0.91928244,0.89712393,0.93224216,0.9416251,0.90728474,0.89611644,0.90545225,0.9145866,0.90929824,0.9119654,0.9144796,0.90750825,0.89297086,0.92020154,0.90741795,0.92058504,0.93505055,0.91007125,0.9217953,0.9155623,0.92559564,0.9145319,1.0,0.91362435,0.90857124,0.9298422,0.9205502,0.8937621,0.91445076,0.91780627,0.90992874,0.9277604,0.9187049,0.92978626,0.9258488,0.9268012,0.926581,0.88498336,0.9293167,0.8884472,0.9072022,0.8773628,0.92334944,0.92804164,0.9047534,0.92262536,0.9208171
SIDM00681,0.91160417,0.9068048,0.90486777,0.90972143,0.91408896,0.90487975,0.9089007,0.8906207,0.91208833,0.8969902,0.9055318,0.9163283,0.91467893,0.907091,0.90368015,0.9166789,0.9001782,0.9134247,0.90755713,0.9079212,0.90267044,0.903178,0.8812881,0.8998857,0.9133473,0.9104226,0.9180144,0.9191764,0.9068409,0.9049226,0.91029406,0.9162715,0.9111436,0.9122114,0.90507054,0.91847146,0.8995637,0.8860012,0.915386,0.9118583,0.9153601,0.9112882,0.9129875,0.8979856,0.9045637,0.90600663,0.9168824,0.91389126,0.9062494,0.8911102,0.90989995,0.90064955,0.88852376,0.9187902,0.913703,0.9223245,0.9112742,0.8962878,0.90130496,0.9178203,0.90965873,0.9096425,0.9074507,0.8970211,0.90493405,0.9010152,0.87104434,0.9095078,0.8867933,0.91002125,0.90151906,0.91277945,0.88822144,0.9079175,0.8921514,0.91576177,0.9059977,0.89256376,0.9107991,0.88471085,0.9144367,0.91969395,0.8905441,0.8864982,0.8954494,0.9012962,0.8926163,0.8969209,0.9029299,0.8870525,0.8780607,0.90724164,0.89573926,0.9021421,0.917839,0.89902085,0.91010845,0.9006962,0.905259,0.89843374,0.91362435,1.0,0.89695895,0.9111719,0.90727746,0.885131,0.9030247,0.9058008,0.90081644,0.9153519,0.90877324,0.9176567,0.909173,0.90645367,0.914236,0.8760876,0.9093917,0.87905407,0.896204,0.8711624,0.9083912,0.9152912,0.8891512,0.90817845,0.906745
SIDM00866,0.9065219,0.90552205,0.9063388,0.9084441,0.9115786,0.9040409,0.90728515,0.89055514,0.91053283,0.8955273,0.90300775,0.9096178,0.9109112,0.9036668,0.90147585,0.91349137,0.8991866,0.9092986,0.9066612,0.90374756,0.9017366,0.9013566,0.8830623,0.90347594,0.90707964,0.9090549,0.9129621,0.91559106,0.89774346,0.9024565,0.9069453,0.90764767,0.9070422,0.90843576,0.9002676,0.9144528,0.8993504,0.8896494,0.9134076,0.9112768,0.9041362,0.90822524,0.9096613,0.89969456,0.9066685,0.9005572,0.9104356,0.9061921,0.90437305,0.88766176,0.9099408,0.90212184,0.8898594,0.9144637,0.9104746,0.91501373,0.9087421,0.8982262,0.9019426,0.90833163,0.907783,0.9096735,0.90017444,0.8967817,0.90896803,0.8997719,0.8759553,0.9067263,0.88960886,0.90965444,0.8992839,0.90624726,0.89048564,0.8984342,0.8946692,0.9090701,0.90836066,0.8931669,0.90293074,0.8841461,0.90524286,0.9111641,0.89014167,0.88977057,0.8958278,0.9037203,0.89434516,0.8964792,0.9042758,0.88836515,0.87731975,0.9059533,0.9003743,0.9017623,0.9064491,0.8995543,0.9055733,0.8994205,0.902925,0.89843065,0.90857124,0.89695895,1.0,0.9098125,0.90641075,0.8914138,0.9024036,0.9053632,0.8990117,0.91040426,0.90585905,0.9147209,0.9071796,0.9048286,0.9112921,0.87396055,0.9091283,0.8846897,0.8996121,0.86946887,0.9066465,0.91214806,0.888784,0.9087459,0.90736204
SIDM00498,0.9273923,0.9204728,0.9195611,0.92559034,0.92811894,0.91828763,0.9259597,0.90068126,0.92786753,0.91333616,0.92346776,0.9328259,0.93462914,0.92583156,0.9168377,0.9357044,0.91254485,0.9280096,0.92151004,0.9202621,0.9147294,0.9149891,0.8892816,0.9194321,0.9301925,0.92373776,0.93912715,0.93802524,0.91837937,0.91751564,0.9208927,0.9247547,0.9271493,0.9308041,0.9170825,0.9365917,0.91046953,0.9023245,0.92952454,0.92762715,0.92492664,0.9297433,0.9288422,0.91079456,0.9165046,0.92016244,0.93212163,0.92282754,0.91805947,0.9027812,0.92447287,0.9181018,0.89837545,0.9387522,0.92949545,0.9350379,0.92983,0.9104729,0.9124438,0.92560095,0.9240067,0.9258179,0.9257423,0.9104864,0.9195627,0.9134601,0.87942755,0.9270389,0.8960952,0.92583877,0.9169882,0.92484456,0.9036153,0.9168782,0.9053127,0.9271247,0.9216143,0.90998065,0.9197045,0.8972227,0.92581254,0.9357487,0.9054001,0.8996492,0.9065972,0.91522986,0.908175,0.91593826,0.9160413,0.9039447,0.88986164,0.9215817,0.90748876,0.9184993,0.93043244,0.91124827,0.92252463,0.9176649,0.925978,0.91547567,0.9298422,0.9111719,0.9098125,1.0,0.9217446,0.89372075,0.9160437,0.9192917,0.9088561,0.92654854,0.9205448,0.93477607,0.9276983,0.92602897,0.92964107,0.8837564,0.9300251,0.8883526,0.9085673,0.87774336,0.92407167,0.93134975,0.9039054,0.9234197,0.92089415
SIDM00963,0.918458,0.9144366,0.9154763,0.920824,0.92150235,0.92051524,0.9211279,0.8964626,0.9292966,0.90203893,0.91872954,0.92386776,0.9240198,0.9153803,0.91590554,0.93008804,0.91149735,0.92183316,0.916533,0.9156809,0.9157024,0.9118292,0.89351106,0.90935135,0.92145586,0.91926056,0.92844796,0.93110937,0.91106087,0.91214067,0.9163792,0.91898334,0.9196024,0.9228193,0.90959835,0.93057406,0.9126335,0.89693946,0.92490506,0.9230436,0.9180425,0.9233612,0.92814976,0.90743303,0.91323483,0.9119788,0.92533123,0.91836256,0.91467774,0.89699185,0.9258076,0.9158459,0.9007889,0.9308969,0.9243106,0.9301805,0.92772466,0.90692633,0.9154675,0.9222987,0.91934294,0.9206724,0.9111278,0.90519035,0.91613567,0.9131573,0.87861073,0.92009,0.8951267,0.9196714,0.91478556,0.9198234,0.8998018,0.91025,0.90218645,0.92323416,0.9178877,0.90029114,0.9136535,0.8923902,0.9194803,0.928558,0.9049479,0.89488345,0.91045576,0.91387045,0.9016254,0.90991443,0.91488975,0.89520127,0.8851601,0.918177,0.90507543,0.90850943,0.9211635,0.9094553,0.9160139,0.9087314,0.91359377,0.9081627,0.9205502,0.90727746,0.90641075,0.9217446,1.0,0.894164,0.91727954,0.92136914,0.9066958,0.9226402,0.91524315,0.9288534,0.9272339,0.91694796,0.9237313,0.8826175,0.91973937,0.8873619,0.90608114,0.8754568,0.924563,0.9248179,0.8999008,0.92008775,0.92374015
SIDM00877,0.892749,0.89003366,0.89222443,0.89219856,0.8947972,0.8927334,0.89212084,0.87669533,0.8968051,0.8817781,0.89217335,0.8948097,0.8957216,0.889583,0.8888803,0.8963899,0.88550246,0.89360696,0.89297956,0.89093435,0.8906906,0.8878716,0.8757423,0.88750064,0.8926966,0.89517903,0.89730287,0.89878106,0.8865366,0.8894966,0.89472073,0.89329886,0.8933644,0.8941083,0.88661736,0.8989724,0.8879446,0.8831289,0.898707,0.896389,0.89082265,0.8942361,0.89670205,0.88589954,0.89171153,0.8859239,0.89546955,0.8922705,0.8922325,0.87553203,0.89663184,0.89108944,0.88100487,0.89759046,0.8947947,0.9008499,0.894802,0.884804,0.89063394,0.89448917,0.8931043,0.8944417,0.886445,0.88283986,0.8949979,0.88802516,0.8685394,0.8907628,0.87960756,0.89345425,0.8879181,0.89268243,0.8806619,0.8857443,0.88153946,0.8958632,0.89452004,0.87979084,0.889687,0.8716951,0.8913111,0.89747006,0.8790408,0.8759692,0.88634944,0.89088464,0.88224316,0.8852137,0.8955352,0.8765444,0.8685862,0.8923223,0.88679594,0.8868846,0.8922667,0.88731784,0.8912402,0.8852575,0.8890353,0.88374174,0.8937621,0.885131,0.8914138,0.89372075,0.894164,1.0,0.8914452,0.89336264,0.8909716,0.89696735,0.8916078,0.8977391,0.892982,0.8914911,0.89532787,0.8649118,0.89285976,0.87539953,0.8889084,0.860436,0.89455855,0.89702743,0.87803286,0.896635,0.89482725
SIDM01056,0.91262615,0.90930605,0.9114122,0.91659296,0.91603994,0.91455233,0.91672564,0.8920637,0.92172205,0.8984404,0.9140514,0.91773105,0.9187832,0.91073376,0.91137314,0.9233477,0.90786666,0.91627395,0.91157407,0.91097116,0.91044486,0.90689635,0.8895541,0.90464133,0.915971,0.9142205,0.921878,0.9248179,0.90616494,0.908844,0.9118818,0.9144018,0.91396546,0.9161137,0.90509945,0.92407084,0.90815616,0.8925544,0.919007,0.9171525,0.91230893,0.9162978,0.9212894,0.9031396,0.9091845,0.9062336,0.91885346,0.91286755,0.9107479,0.8932822,0.9192762,0.9099433,0.89873433,0.9243966,0.91851985,0.9241016,0.92141694,0.90271026,0.9130687,0.91664106,0.91387117,0.91582465,0.9066398,0.90062225,0.9115327,0.90887994,0.8767325,0.91471434,0.8918898,0.9143393,0.9082414,0.9139188,0.8949778,0.9053985,0.89816344,0.91760284,0.9132748,0.89577544,0.90908295,0.88860536,0.9144024,0.9214195,0.89807165,0.8918515,0.9037251,0.9078459,0.89847565,0.9067827,0.9101315,0.8904378,0.8821934,0.9133147,0.9007391,0.90479255,0.91487265,0.90610754,0.9111601,0.90423644,0.9088351,0.9048681,0.91445076,0.9030247,0.9024036,0.9160437,0.91727954,0.8914452,1.0,0.91898364,0.9028338,0.9170992,0.9107328,0.92239124,0.9192782,0.91239035,0.9178478,0.87923807,0.91464704,0.885064,0.902102,0.87278837,0.91764176,0.9193851,0.8963235,0.91437936,0.91714036
SIDM00892,0.91580737,0.91337025,0.9142919,0.9188407,0.92063916,0.9209838,0.91939104,0.89563715,0.92689145,0.9024955,0.9163469,0.92054546,0.92205584,0.9144098,0.9177689,0.92705214,0.91036373,0.9199876,0.915004,0.9132657,0.9146452,0.909822,0.89680463,0.9081926,0.91948056,0.918155,0.9250889,0.9280934,0.909027,0.9101969,0.91435516,0.9176908,0.9174202,0.91952163,0.90724355,0.9273299,0.91272306,0.8959069,0.9225632,0.9197836,0.9149234,0.91932327,0.9263695,0.90614563,0.91235,0.9097327,0.92162114,0.91593146,0.91499937,0.8954946,0.92341965,0.9144623,0.9041552,0.92792827,0.9214138,0.9270541,0.9266214,0.9053162,0.9177933,0.9203423,0.9188358,0.9177864,0.90993696,0.903602,0.91502124,0.91196245,0.8786224,0.9175093,0.8938672,0.9179789,0.9130712,0.9169473,0.8986766,0.908969,0.9000986,0.92072415,0.915747,0.8993837,0.91257805,0.8918999,0.9173407,0.9247369,0.90403897,0.8942846,0.90915334,0.91145414,0.9001699,0.91117686,0.9134775,0.8927666,0.8840511,0.91530454,0.9039006,0.90817726,0.91871727,0.90811384,0.91505265,0.9075662,0.9115599,0.90675616,0.91780627,0.9058008,0.9053632,0.9192917,0.92136914,0.89336264,0.91898364,1.0,0.90423864,0.91952205,0.9130461,0.9265205,0.9251055,0.9149778,0.9203422,0.8817295,0.9180401,0.88817817,0.90646726,0.875897,0.924351,0.92212313,0.9002577,0.91624415,0.9237049
SIDM00150,0.9103937,0.9052319,0.90466374,0.905803,0.91035867,0.90392715,0.90424556,0.8887851,0.91022617,0.89343196,0.9039988,0.9119915,0.91087395,0.90446985,0.900841,0.9111914,0.89831364,0.90774333,0.90900797,0.9050229,0.9020417,0.9012776,0.88477117,0.8981175,0.90891105,0.910291,0.9136073,0.9144477,0.90242845,0.9035356,0.911232,0.9097858,0.90833116,0.9092811,0.9013115,0.9157593,0.9000352,0.88647914,0.9130084,0.91055185,0.905595,0.91069955,0.90987265,0.89625835,0.9031719,0.9025195,0.9117497,0.9062591,0.9050156,0.8870961,0.90982234,0.8999615,0.8897621,0.91428804,0.91005975,0.9185931,0.90787065,0.8956808,0.9020134,0.9138034,0.9079894,0.90788686,0.9003619,0.8952154,0.9043186,0.89857775,0.87251544,0.90474373,0.8908942,0.90894634,0.8993091,0.90745807,0.8869201,0.9004924,0.8913239,0.91304153,0.9038058,0.8917609,0.9038039,0.88110363,0.90674734,0.9142857,0.89003634,0.88512117,0.89703286,0.9015183,0.89213425,0.89549637,0.9019388,0.88909656,0.8779319,0.9058522,0.8962926,0.90012455,0.9083684,0.8980225,0.90808034,0.8973634,0.9033544,0.8952953,0.90992874,0.90081644,0.8990117,0.9088561,0.9066958,0.8909716,0.9028338,0.90423864,1.0,0.91637725,0.90524644,0.91442233,0.9052747,0.9052906,0.9110453,0.87642133,0.90802467,0.8791638,0.89568025,0.8688124,0.9053022,0.9128822,0.88784546,0.9091002,0.9063134
SIDM00660,0.9261367,0.9204523,0.9200915,0.92390794,0.9272401,0.91857255,0.9231675,0.8993457,0.92761797,0.90651304,0.92090946,0.9312521,0.9300349,0.92023677,0.91605175,0.93347913,0.9121805,0.92572105,0.92107356,0.9214927,0.9166511,0.91598284,0.891828,0.91258246,0.92745066,0.9251109,0.9346908,0.93591064,0.917897,0.91729385,0.92569846,0.9259609,0.9263297,0.9276928,0.91667646,0.9351138,0.9128127,0.8987942,0.9299421,0.9267516,0.9238059,0.9287625,0.9283718,0.9106625,0.91689074,0.91795224,0.9331107,0.92372555,0.91939896,0.901372,0.9254297,0.91472304,0.90012723,0.9357016,0.9279435,0.9379224,0.9265521,0.9098374,0.9148508,0.9297311,0.92396814,0.92494345,0.91606736,0.90896845,0.91995245,0.9137159,0.88039,0.9234947,0.89995074,0.92391175,0.9147992,0.92748266,0.9001738,0.9163434,0.90508157,0.93016195,0.92039543,0.90275854,0.9198648,0.89418495,0.9259394,0.9359705,0.9027995,0.89730227,0.90758836,0.9155297,0.9049549,0.90946853,0.916682,0.8993462,0.8883867,0.92209,0.908597,0.912418,0.9277086,0.91158086,0.92325014,0.91223675,0.91930705,0.9111128,0.9277604,0.9153519,0.91040426,0.92654854,0.9226402,0.89696735,0.9170992,0.91952205,0.91637725,1.0,0.9201326,0.9328405,0.9243103,0.9221598,0.9294115,0.8863621,0.9249931,0.88861823,0.9094036,0.878798,0.9241332,0.93013734,0.9005837,0.9249271,0.92185545
SIDM00778,0.9160273,0.91558605,0.91318095,0.91861635,0.9246485,0.9128123,0.91932803,0.8965988,0.91985947,0.9031745,0.91245997,0.92220086,0.92172235,0.9141545,0.91069424,0.9258691,0.90641093,0.924397,0.9151979,0.9123072,0.9098628,0.9117204,0.8878302,0.91131306,0.91940874,0.9185635,0.92466855,0.92930657,0.9077125,0.9116408,0.9155548,0.9196762,0.9158701,0.91967547,0.9095014,0.928837,0.90667695,0.89259607,0.92721176,0.92236435,0.9152217,0.91875696,0.9201091,0.9057386,0.9148137,0.91025436,0.9215191,0.9180547,0.91568357,0.8962265,0.91791046,0.9085224,0.89579976,0.92959493,0.92271996,0.9286794,0.91889495,0.90720665,0.90936726,0.920614,0.9208072,0.9201401,0.91183025,0.90570813,0.9154891,0.9080629,0.8769149,0.91839606,0.89335424,0.91897887,0.90729284,0.9167541,0.89556503,0.9092827,0.9004606,0.9208087,0.9159342,0.90170807,0.9158664,0.89107925,0.9167118,0.9254025,0.8975639,0.8936093,0.90151834,0.91130304,0.90100986,0.90442824,0.9100036,0.89316815,0.88281727,0.9147773,0.90284884,0.90865636,0.9193061,0.90771645,0.91640586,0.9094406,0.9112055,0.9067792,0.9187049,0.90877324,0.90585905,0.9205448,0.91524315,0.8916078,0.9107328,0.9130461,0.90524644,0.9201326,1.0,0.9272426,0.9164838,0.9143801,0.9233421,0.88109785,0.9174942,0.8860891,0.9038141,0.87296927,0.9163443,0.92606723,0.8945448,0.91877675,0.91487604
SIDM01139,0.92694706,0.92769396,0.9260715,0.9376558,0.93855447,0.9261487,0.9333766,0.9074507,0.93709886,0.91017276,0.9262362,0.9375728,0.9346239,0.92762476,0.92463493,0.9514607,0.9196253,0.9383446,0.9318466,0.92369926,0.92228395,0.92292565,0.8934985,0.91873527,0.9327565,0.93216026,0.9421632,0.9538676,0.9214553,0.92390937,0.9265143,0.9346556,0.9290822,0.93320125,0.9175301,0.94800234,0.9170947,0.9009833,0.93983215,0.93688464,0.92839,0.932844,0.9383437,0.91622245,0.92404884,0.9204902,0.9375158,0.92971385,0.92290884,0.90326816,0.93164295,0.91963285,0.90355736,0.95245695,0.94179076,0.9471859,0.93665063,0.9153175,0.920019,0.93688077,0.93350065,0.93347836,0.9224613,0.9153642,0.92572445,0.9190763,0.8828408,0.93387616,0.8989049,0.93677163,0.9196701,0.92992985,0.9048852,0.91898847,0.9100601,0.9359937,0.92716765,0.9075812,0.9248715,0.8999911,0.9301781,0.9409086,0.9070378,0.90376294,0.9114182,0.92013764,0.9098051,0.91576654,0.9230412,0.8996277,0.89001286,0.929005,0.91241837,0.91978085,0.9337451,0.9169731,0.9301555,0.9188031,0.9242383,0.91858745,0.92978626,0.9176567,0.9147209,0.93477607,0.9288534,0.8977391,0.92239124,0.9265205,0.91442233,0.9328405,0.9272426,1.0,0.9316761,0.9277741,0.93962294,0.88756424,0.9324562,0.8919429,0.9139378,0.88039225,0.9294858,0.9402875,0.90429664,0.9285729,0.9274444
