cid,isosmiles,canonicalsmiles
78054019,CC1COCCC1NC2=NC3=C(C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C(=N2)N5CCOCC5C,CC1COCCC1NC2=NC3=C(C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C(=N2)N5CCOCC5C
163703022,COC1=C(C=C(C=C1)C2=NC3=C(C=C2)C(=NC(=N3)N4CC5CC(C4)OC5)N6CCOCC6)CO,COC1=C(C=C(C=C1)C2=NC3=C(C=C2)C(=NC(=N3)N4CC5CC(C4)OC5)N6CCOCC6)CO
57442026,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C5=CC(=CC=C5)N,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C5=CC(=CC=C5)N
71250861,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N(C5CC5)C6CCOCC6,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N(C5CC5)C6CCOCC6
71250918,CN(C1CCOCC1)C2=NC3=C(C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C(=N2)N5CCOCC5,CN(C1CCOCC1)C2=NC3=C(C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C(=N2)N5CCOCC5
90182397,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CN=C(C=C5)C6=CC=NC=C6,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CN=C(C=C5)C6=CC=NC=C6
123849001,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CCCCC=C5,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CCCCC=C5
68372530,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC=CC6=C5N=CC=C6,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC=CC6=C5N=CC=C6
71554639,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CN=CC(=C5)C#C,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CN=CC(=C5)C#C
11979157,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CC=C(C=C4)C5(CC5)C#N)C6=CC7=CC=CC=C7N=C6,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CC=C(C=C4)C5(CC5)C#N)C6=CC7=CC=CC=C7N=C6
11977868,CCC(C)(CC#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,CCC(C)(CC#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5
57345218,CC(C)(C#N)C1=NC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=C(C=CC(=C5)C(F)(F)F)F,CC(C)(C#N)C1=NC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=C(C=CC(=C5)C(F)(F)F)F
57344081,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CN=C(C=C4)C#N)C5=CC6=CC=CC=C6N=C5,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CN=C(C=C4)C#N)C5=CC6=CC=CC=C6N=C5
123448827,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CC=C(C=C4)C[N+]#[C-])C5=CC6=CC=CC=C6N=C5,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CC=C(C=C4)C[N+]#[C-])C5=CC6=CC=CC=C6N=C5
11957743,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC=NC=C5,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC=NC=C5
163876444,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(=C)C,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(=C)C
67050726,CC(C)N1C(=NC=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)OC,CC(C)N1C(=NC=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)OC
147069772,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)[NH3+])C(C)C,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)[NH3+])C(C)C
58204971,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)OC)C(C)C,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)OC)C(C)C
58204913,CC(C)N1C(=NC=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)O,CC(C)N1C(=NC=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)O
68312947,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=C(N(N=C5)C)C6CCCN(C6)C(C)(C)C(=O)N)C(C)C,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=C(N(N=C5)C)C6CCCN(C6)C(C)(C)C(=O)N)C(C)C
58204394,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)O)C(C)C,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)O)C(C)C
130229628,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)CC(=O)N(C)C)C(C)C,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)CC(=O)N(C)C)C(C)C
158666208,C.CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,C.CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C
58204981,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)CC(C)C(=O)N)C(C)C,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)CC(C)C(=O)N)C(C)C
155548648,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC3CNCCC3C4=CC=C(C=C4)C(F)(F)F)Cl,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC3CNCCC3C4=CC=C(C=C4)C(F)(F)F)Cl
57826877,CC1=C(N(N=C1)C)C2=C(OC(=C2)C(=O)N[C@@H](CC3=CC(=CC=C3)F)CN)Cl,CC1=C(N(N=C1)C)C2=C(OC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl
129047710,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)N[C@H]3CNC[C@@H]3C4=CC=C(C=C4)C(F)(F)F)Cl,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC3CNCC3C4=CC=C(C=C4)C(F)(F)F)Cl
118408972,CC(=O)NCCC1C[C@H]([C@@H](CN1)NC(=O)C2=CC(=C(O2)Cl)C3=C(C=NN3C)Cl)C4=CC(=C(C=C4)F)F,CC(=O)NCCC1CC(C(CN1)NC(=O)C2=CC(=C(O2)Cl)C3=C(C=NN3C)Cl)C4=CC(=C(C=C4)F)F
126504751,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)N[C@@H]3CNC(C[C@H]3C4=CC(=C(C=C4)F)F)CC(=O)NC=O)Cl,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC3CNC(CC3C4=CC(=C(C=C4)F)F)CC(=O)NC=O)Cl
76576466,CC1=C(C=C(O1)C(=O)NC(CC2=CC=C(C=C2)F)CN)C3=C(C=NN3C)Cl,CC1=C(C=C(O1)C(=O)NC(CC2=CC=C(C=C2)F)CN)C3=C(C=NN3C)Cl
137705427,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl.Cl,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl.Cl
127052920,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC3(CCNCC3)C4=CC=C(C=C4)F)Cl,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC3(CCNCC3)C4=CC=C(C=C4)F)Cl
57826425,CCC1=C(C=C(O1)C(=O)N[C@@H](CC2=CC=C(C=C2)F)CN)C3=C(C=NN3C)Cl,CCC1=C(C=C(O1)C(=O)NC(CC2=CC=C(C=C2)F)CN)C3=C(C=NN3C)Cl
76576377,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC=CC=C3C(F)(F)F)CN)Cl,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC=CC=C3C(F)(F)F)CN)Cl
68096931,CC1CCN(CC1)C2=CN=C(C(=N2)C3=NC4=C(N3)C=C(C=C4)C)N,CC1CCN(CC1)C2=CN=C(C(=N2)C3=NC4=C(N3)C=C(C=C4)C)N
157641816,CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(C)(F)F,CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(C)(F)F
151121675,CC1=NC(=NC=C1C2=NC3=C(N2)C=C(C=C3)C(F)(F)F)NCCCC4=NCN(C=C4)C,CC1=NC(=NC=C1C2=NC3=C(N2)C=C(C=C3)C(F)(F)F)NCCCC4=NCN(C=C4)C
166844100,CC1=CC(=CC(=N1)NC2=NC3=C(N2)C=C(C=C3)C4=NC=NC=C4)CN5CCN(CC5)C(=C)CC(F)(F)F,CC1=CC(=CC(=N1)NC2=NC3=C(N2)C=C(C=C3)C4=NC=NC=C4)CN5CCN(CC5)C(=C)CC(F)(F)F
137345709,CC1=NC2=C(N1)C=C(C=C2)CNC3=NC=C(C(=N3)N(C)C)F,CC1=NC2=C(N1)C=C(C=C2)CNC3=NC=C(C(=N3)N(C)C)F
69643450,C1=CC(=CC=C1C(F)(F)F)NC2=NC(=NC=C2)C3=CC4=C(C=C3)N=CN4,C1=CC(=CC=C1C(F)(F)F)NC2=NC(=NC=C2)C3=CC4=C(C=C3)N=CN4
51371303,CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F,CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F
160830499,[HH].[HH].[HH].CC1=CC2=C(C=C1)N=C(N2)C3=NC(=CN=C3N)N4CCN(CC4)C5=CC(=CC=C5)F,[HH].[HH].[HH].CC1=CC2=C(C=C1)N=C(N2)C3=NC(=CN=C3N)N4CCN(CC4)C5=CC(=CC=C5)F
144414955,CC1=NC=C(C=N1)/C(=C/C=C(/C2=NC3=C(N2)C=C(C=C3)C(C)F)\C(C)F)/C,CC1=NC=C(C=N1)C(=CC=C(C2=NC3=C(N2)C=C(C=C3)C(C)F)C(C)F)C
134560719,CCN(C1=C(C=CC(=C1)C(F)(F)F)NC)C(C)CNC2=NC3=C(NC=C3)N=C2N,CCN(C1=C(C=CC(=C1)C(F)(F)F)NC)C(C)CNC2=NC3=C(NC=C3)N=C2N
136395128,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N.[Na],COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N.[Na]
136390184,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)(C(=O)OC(CO)(CO)CO)N)N,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)(C(=O)OC(CO)(CO)CO)N)N
136122481,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N.[Cl-],COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N.[Cl-]
140918395,COC1=C2C(=C(C=C1)N)C=C(N2)C3=C4C=NC=NN4C(=N3)C5CCC(CC5)C(=O)O,COC1=C2C(=C(C=C1)N)C=C(N2)C3=C4C=NC=NN4C(=N3)C5CCC(CC5)C(=O)O
135887160,CC(C)OC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N,CC(C)OC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N
135887118,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)OC)N,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)OC)N
136253094,CNC1=NC=NN2C1=C(N=C2C3CCC(CC3)C(=O)O)C4=CC5=C(N4)C(=CC=C5)OC6CCOC6,CNC1=NC=NN2C1=C(N=C2C3CCC(CC3)C(=O)O)C4=CC5=C(N4)C(=CC=C5)OC6CCOC6
135908493,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)[O-])N.[Na+],COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)[O-])N.[Na+]
136390185,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)[O-])N.C(CO)[NH2+]C(O)O,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)[O-])N.C(CO)[NH2+]C(O)O
136635738,CCN(CC)C(=O)C1CCC(CC1)C2=NC(=C3N2N=CN=C3N)C4=CC5=C(N4)C(=CC=C5)OC,CCN(CC)C(=O)C1CCC(CC1)C2=NC(=C3N2N=CN=C3N)C4=CC5=C(N4)C(=CC=C5)OC
166063051,CCC1=CC=CC=C1C2=CC(=C(C=C2O)O)C3=C(C(=NO3)C(=O)NCC)C4=CC=C(C=C4)CN5CCOCC5,CCC1=CC=CC=C1C2=CC(=C(C=C2O)O)C3=C(C(=NO3)C(=O)NCC)C4=CC=C(C=C4)CN5CCOCC5
137651203,CC(C)C1=C(C=C(C(=C1)C2=C(C(=NO2)C(=O)N[C@H](C(C)C)C(=O)NCCN3CCOCC3)C4=CC=C(C=C4)CN5CCOCC5)O)O,CC(C)C1=C(C=C(C(=C1)C2=C(C(=NO2)C(=O)NC(C(C)C)C(=O)NCCN3CCOCC3)C4=CC=C(C=C4)CN5CCOCC5)O)O
137003861,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCN(CC3)C(=O)CCCCCN)C4=CC(=C(C=C4O)O)C(C)C,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCN(CC3)C(=O)CCCCCN)C4=CC(=C(C=C4O)O)C(C)C
142931989,CCC1=C(C(=CC(=C1)O)O)C2=C(C(=NO2)C(=O)NCC)C3=CC=C(C=C3)CN4CCOCC4,CCC1=C(C(=CC(=C1)O)O)C2=C(C(=NO2)C(=O)NCC)C3=CC=C(C=C3)CN4CCOCC4
137651592,CC(C)C1=C(C=C(C(=C1)C2=C(C(=NO2)C(=O)NCCCCCC(=O)N[C@H](C(C)C)C(=O)OC)C3=CC=C(C=C3)CN4CCOCC4)O)O,CC(C)C1=C(C=C(C(=C1)C2=C(C(=NO2)C(=O)NCCCCCC(=O)NC(C(C)C)C(=O)OC)C3=CC=C(C=C3)CN4CCOCC4)O)O
136168081,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)C[NH2+]CCOC[CH])C3=C(C=C(C(=C3)CCC4=CC(=CC=C4)F)O)O,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)C[NH2+]CCOC[CH])C3=C(C=C(C(=C3)CCC4=CC(=CC=C4)F)O)O
145426419,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CC(=O)OCC)C3=CC(=C(C=C3O)O)C(C)C.C1COCCN1,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CC(=O)OCC)C3=CC(=C(C=C3O)O)C(C)C.C1COCCN1
136167188,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=C(C=C(C(=C4)CCC5=CC=CC(=C5)C)O)O,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=C(C=C(C(=C4)CCC5=CC=CC(=C5)C)O)O
145426411,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)C(C#N)N3C[C@H](O[C@H](C3)C)C)C4=CC(=C(C=C4O)O)C(C)C,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)C(C#N)N3CC(OC(C3)C)C)C4=CC(=C(C=C4O)O)C(C)C
163196449,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=C(C=C(C(=C4)C5=CC=C(C=C5)C)O)O,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=C(C=C(C(=C4)C5=CC=C(C=C5)C)O)O
163946015,B([C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,B(C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
21057828,B(C)(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)O,B(C)(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)O
89204381,B(C(CC(C)C)ONC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,B(C(CC(C)C)ONC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
147725280,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)([OH2+])O,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)([OH2+])O
59558316,B([C@H](CC(C)C)NC(=O)[C@](C)(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,B(C(CC(C)C)NC(=O)C(C)(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
71047476,CC1=CN=CC(=N1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N[C@@H](C)CC(C)C,CC1=CN=CC(=N1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C)CC(C)C
46227290,B([C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)NC(=O)C2=NC=CN=C2)(O)O,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(C)C)NC(=O)C2=NC=CN=C2)(O)O
73951499,B([C@H](CC1=CC=CC(=C1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=NC=CN=C3)(O)O,B(C(CC1=CC=CC(=C1)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)C3=NC=CN=C3)(O)O
145262411,CC.CCNC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2.CC(C)C,CC.CCNC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2.CC(C)C
68026339,[B](C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)O,[B](C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)O
66589774,CC(C)N1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,CC(C)N1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
24962280,COC1=CC(=CC(=C1)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)C5CC5)OC,COC1=CC(=CC(=C1)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)C5CC5)OC
142486467,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)C)OC,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)C)OC
157471559,CC1CC(CN(C1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC)C,CC1CC(CN(C1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC)C
69044527,C[N+]1(CCNCC1)C2=CC=CC=C2C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,C[N+]1(CCNCC1)C2=CC=CC=C2C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
157119297,[HH].C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,[HH].CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
66589719,COC1=CC(=CC(=C1)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CCO)OC,COC1=CC(=CC(=C1)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CCO)OC
51039095,C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,CC1CN(CC(N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
155282476,CCC1=CC(=CC(=C1)OC)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4C[C@H](N[C@H](C4)C)C,CCC1=CC(=CC(=C1)OC)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4CC(NC(C4)C)C
86972687,CC1=NN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,CC1=NN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC
16731723,CC1=NC(=CC=C1)C2=C(N=C(N2)NC(=O)C)C3=CC4=C(C=C3)OCO4,CC1=NC(=CC=C1)C2=C(N=C(N2)NC(=O)C)C3=CC4=C(C=C3)OCO4
141137460,CC1=NC(=CC=C1)C2=C(N=C(N2)C3=CC=CC=C3)C4=CC5=C(C=C4)OCO5,CC1=NC(=CC=C1)C2=C(N=C(N2)C3=CC=CC=C3)C4=CC5=C(C=C4)OCO5
16731726,CCC1=NC(=CC=C1)C2=C(N=C(N2)C(OC)OC)C3=CC4=C(C=C3)OCO4,CCC1=NC(=CC=C1)C2=C(N=C(N2)C(OC)OC)C3=CC4=C(C=C3)OCO4
91116966,CC1=NC(=CC=C1)C2=C(N=C(N2)C3CCCCC3)C4=CC5=C(C=C4)OCO5,CC1=NC(=CC=C1)C2=C(N=C(N2)C3CCCCC3)C4=CC5=C(C=C4)OCO5
56924523,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4.O.Cl,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4.O.Cl
138488032,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=C4C(=CC=C3)OCO4.Cl,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=C4C(=CC=C3)OCO4.Cl
70813585,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=C4C(=CC=C3)OCO4,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=C4C(=CC=C3)OCO4
10291404,CC1=NC(=CC=C1)C2=C(N=C(N2)/C=C/C(=O)N)C3=CC4=C(C=C3)OCO4,CC1=NC(=CC=C1)C2=C(N=C(N2)C=CC(=O)N)C3=CC4=C(C=C3)OCO4
16079009,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4.Cl,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4.Cl
59095650,CC1=NC(=CC=C1)C2=C(N=C(N2)C(=O)C)C3=CC4=C(C=C3)OCO4,CC1=NC(=CC=C1)C2=C(N=C(N2)C(=O)C)C3=CC4=C(C=C3)OCO4
71751475,[2H]C([2H])([2H])C(C([2H])([2H])[2H])(C([2H])([2H])[2H])NC(=O)NC1=C(C=C2C=NC(=NC2=N1)NCCCCN(CC)CC)C3=CC(=CC(=C3)OC)OC,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
139501792,CCN(CC)CCCCCC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,CCN(CC)CCCCCC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
141583379,CNCCCNC1=C(C=C2C=NC(=NC2=N1)N)C3=CC(=CC(=C3)OC)OC,CNCCCNC1=C(C=C2C=NC(=NC2=N1)N)C3=CC(=CC(=C3)OC)OC
86713615,CCN(CC)CCCCN(C1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C)C(=O)C=C,CCN(CC)CCCCN(C1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C)C(=O)C=C
164788049,CCCCN1CCN(CC1)CCCNC2=NC3=NC(=C(C=C3C=N2)C4=CC(=CC(=C4)OC)OC)NC(=O)NC(C)(C)C,CCCCN1CCN(CC1)CCCNC2=NC3=NC(=C(C=C3C=N2)C4=CC(=CC(=C4)OC)OC)NC(=O)NC(C)(C)C
164788066,CC(C)N1CCN(CC1)CCCNC2=NC3=NC(=C(C=C3C=N2)C4=CC(=CC(=C4)OC)OC)NC(=O)NC(C)(C)C,CC(C)N1CCN(CC1)CCCNC2=NC3=NC(=C(C=C3C=N2)C4=CC(=CC(=C4)OC)OC)NC(=O)NC(C)(C)C
