,Unnamed: 0,drug_name,targets,shared_by,shared_by_cid,shared_by_smiles
914,914,D0C8EU,T86836,D0S0XS,9909677,CCN(CC)CCNC1=C2C(=C(C=C1)CNC=O)SC3=C(C2=O)C=C(C=C3)OC
915,915,D0C8EU,T86836,D07NGJ,20684516,CC(=O)OC1C(C(OC2=CC(=C3C(=C12)N(C4=CC5=CC=CC=C5C=C4C3=O)C)OC)(C)C)OC(=O)C
916,916,D0C8EU,T86836,D0G6XC,3035776,CCN(CC)CCNC1=C2C(=C(C=C1)CNS(=O)(=O)C)SC3=CC=CC=C3C2=O
917,917,D0C8EU,T86836,D0K8HF,0,zero
918,918,D0C8EU,T86836,D0J0PR,0,zero
919,919,D0C8EU,T86836,D0X5UH,6917987,CC1=CNC2=C1C34CC3CN(C4=CC2=O)C(=O)C5=CC6=C(N5)C=CC(=C6)NC(=O)C7=CC8=CC=CC=C8O7
920,920,D0C8EU,T86836,D06DWQ,6918273,CN(C)CCNC1=C2C3=C(C=C1)N(N=C3C4=C(C2=O)C=CN=C4)CCNCCO.Cl.Cl
921,921,D0C8EU,T86836,D05UIL,16214485,CCC(C)C(C(=O)NCC(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CCCCN)NC(=O)CNC(=O)C3CCCN3C(=O)C4CCCN4C(=O)C(CCC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)CC)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CO)NC(=O)C(CC7=CNC8=CC=CC=C87)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN
922,922,D0C8EU,T86836,D01VPR,3038512,CNCCNC1=C2C3=C(C=C1)N(N=C3C4=C(C2=O)C=CN=C4)CCNCCO
923,923,D0C8EU,T86836,D0H2JQ,9915861,C1=CC2=C(C(=C1)O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC=O)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C(=CC=C6)O
924,924,D0C8EU,T86836,D0U1IR,0,zero
925,925,D0C8EU,T86836,D0O1MP,0,zero
926,926,D0C8EU,T86836,D0M0VN,0,zero
927,927,D0C8EU,T86836,D05BTR,65924,CN1C=C(C=C1C(=O)NC2=CN(C(=C2)C(=O)NC3=CN(C(=C3)C(=O)NCCC(=N)N)C)C)NC(=O)C4=CC=C(C=C4)N(CCCl)CCCl
928,928,D0C8EU,T86836,D0WR3D,0,zero
929,929,D0C8EU,T86836,D0RT5T,208900,CN(C(=O)NC1C(C(C(CO1)O)O)O)N=O
930,930,D0C8EU,T86836,D0L5BK,0,zero
931,931,D0C8EU,T86836,D09HJS,60794,CC1=CNC2=C(C=C3C(=C12)C(CN3C(=O)C4=CC5=C(N4)C=CC(=C5)NC(=O)NC6=CC7=C(C=C6)NC(=C7)C(=O)N8CC(C9=C1C(=CNC1=C(C=C98)O)C)CCl)CCl)O
932,932,D0C8EU,T86836,D0D7XM,0,zero
933,933,D0C8EU,T86836,D0E1HF,0,zero
934,934,D0C8EU,T86836,D03DKR,135696,C(CCl)N(CCCl)CC1C(C(C(C(O1)O)O)O)O.Cl
935,935,D0C8EU,T86836,D0K6JQ,0,zero
936,936,D0C8EU,T86836,D0V5JO,129631910,CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCCNC.CCC1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)OO)OC)O)O)O)O)O)O)O)O.CCC1=CC=NC2=CC=CC=C12.CCC(=O)NCCCOC.CCC1(CCCOC1=O)O.CC(=O)NC.CC(=O)NCC(=O)N.C1C=CC=CC1=O.O
937,937,D0C8EU,T86836,D02ONT,101498,C1=C(C=NC(=O)N1)F
938,938,D0C8EU,T86836,D09URP,54599345,C1C[N+]2(CC[N+]1(C2)CCCl)CCCl.C(=CC(=O)[O-])C(=O)O
939,939,D0C8EU,T86836,D05ZEW,0,zero
940,940,D0C8EU,T86836,D0X3CD,168566,C1=CN(C(=O)N=C1N)C2C(C(C(S2)CO)O)O
941,941,D0C8EU,T86836,D0SF5Q,0,zero
942,942,D0C8EU,T86836,D0X0OF,0,zero
943,943,D0C8EU,T86836,D00JJW,394347,CC1=C(C(=O)C(=C(C1=O)N2CC2)CO)N3CC3
944,944,D0C8EU,T86836,D0F2JY,11646777,CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)(F)F
945,945,D0C8EU,T86836,D0PR6H,0,zero
946,946,D0C8EU,T86836,DE8S2F,0,zero
947,947,D0C8EU,T86836,D0C3MW,0,zero
948,948,D0C8EU,T86836,D01MQP,0,zero
949,949,D0C8EU,T86836,D0P5SC,0,zero
950,950,D0C8EU,T86836,D0AH6V,393111,COC1=C(C=C2C(=C1)C(=O)N3CC(=C)CC3C=N2)OCCCOC4=C(C=C5C(=C4)N=CC6CC(=C)CN6C5=O)OC
951,951,D0C8EU,T86836,D0D6SZ,454194,C1C(OC(O1)CO)N2C=CC(=NC2=O)N
952,952,D0C8EU,T86836,D0N3RK,0,zero
953,953,D0C8EU,T86836,D07WRW,216232,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N6CC6)OS(=O)(=O)C
954,954,D0C8EU,T86836,D0M2QR,0,zero
955,955,D0C8EU,T86836,D00HUZ,56841091,CC(C)(C)CCCCCC(=O)[O-].CC(C)(C)CCCCCC(=O)[O-].C1CCC(C(C1)[NH-])[NH-].[Pt+4]
956,956,D0C8EU,T86836,D0VO6J,115362,CC1C(C(C(C(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)COC(=O)CCCCCC(=O)O)O)F)O)O
957,957,D0C8EU,T86836,D09WND,0,zero
958,958,D0C8EU,T86836,D02ZZU,16126905,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)OC5=C(C(=NC(=C5Cl)OC)C(Cl)(Cl)Cl)Cl)C)C
959,959,D0C8EU,T86836,D08EUS,6475492,CCNCCCNCC=CCNCCCNCC
960,960,D0C8EU,T86836,D0M7PU,0,zero
961,961,D0C8EU,T86836,D0V0CJ,9828310,CCCCCCCCC=CCCCCCCCC(=O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)(F)F)O
962,962,D0C8EU,T86836,D05XUY,6918220,CC(=O)O.CC(=O)O.C1CCC(CC1)N.N.Cl[Pt]Cl
963,963,D0C8EU,T86836,D0H1EA,11984561,CN1C(=CN=C1[N+](=O)[O-])COP(=O)(NCCBr)NCCBr
964,964,D0C8EU,T86836,D0NS8T,0,zero
965,965,D0C8EU,T86836,D0X0PQ,0,zero
966,966,D0C8EU,T86836,D0J6PY,0,zero
967,967,D0C8EU,T86836,D0E5DB,3081349,CNC(=O)N(N(CCCl)S(=O)(=O)C)S(=O)(=O)C
968,968,D0C8EU,T86836,D0A1IL,15942827,C1C(O1)C(C(C2CO2)O)O
969,969,D0C8EU,T86836,D09DJO,5480200,CON=C(C1=CC=C(C=C1)C2=CC=C(O2)C3=CC=C(C=C3)C(=NOC)N)N
970,970,D0C8EU,T86836,D0FP0R,5813717,CN1C(=C(C2=C1C(=O)C=C(C2=O)N3CC3)CO)C=CCO
971,971,D0C8EU,T86836,D0L9IA,0,zero
972,972,D0C8EU,T86836,D04ZXP,44475103,C1CC(C1)(C(=O)O)C(=O)O.C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+2]
973,973,D0C8EU,T86836,D01HPY,9935639,CCOC(=O)C(CC1=CC=C(C=C1)F)NC(=O)C(CC2=CC=C(C=C2)N(CCCl)CCCl)N
974,974,D0C8EU,T86836,D0V6OA,57327016,CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=C(CCN8)C2=C(N9)C=CC(=C2)OC)OCO7)C)OC(=O)C)C(=C1OC)O
975,975,D0C8EU,T86836,D0JE4D,0,zero
976,976,D0C8EU,T86836,D08IBS,190,C1=NC2=NC=NC(=C2N1)N
977,977,D0C8EU,T86836,D0I8RR,0,zero
978,978,D0C8EU,T86836,D08GYO,4915,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
979,979,D0C8EU,T86836,D03FNJ,4842,C1CN(CCN1C(=O)CCBr)C(=O)CCBr
980,980,D0C8EU,T86836,D02LPF,2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
981,981,D0C8EU,T86836,D0J9UN,0,zero
982,982,D0C8EU,T86836,D04JPJ,3950,C1CCC(CC1)NC(=O)N(CCCl)N=O
983,983,D0C8EU,T86836,D0Y0GH,5746,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N
984,984,D0C8EU,T86836,D06UVD,5360373,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
985,985,D0C8EU,T86836,D0Y7ZU,135398738,CN(C)N=NC1=C(NC=N1)C(=O)N
986,986,D0C8EU,T86836,D0P8IV,0,zero
987,987,D0C8EU,T86836,D03SSE,4033,CN(CCCl)CCCl
988,988,D0C8EU,T86836,D0B9EJ,19972,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)OC
989,989,D0C8EU,T86836,D01OXI,2578,C(CCl)NC(=O)N(CCCl)N=O
990,990,D0C8EU,T86836,D0Z4PE,70682998,CC1C(C(C(C(O1)OC2C(C=C3C2=CC#CC4C(O4)(C#C3)C5COC(=O)O5)OC(=O)C6=C(C=CC7=C6C=C(C=C7C)OC)C)NC)O)O
991,991,D0C8EU,T86836,D0T8EH,636397,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OC6CCCCO6
992,992,D0C8EU,T86836,D0H0SJ,5282473,CC1C(C(C(C(O1)OC2C3CC#CC4C(O4)(C#CC3=CC2OC(=O)C5=C(C=CC6=C5C=C(C=C6C)OC)O)C7COC(=O)O7)NC)O)O
993,993,D0C8EU,T86836,D01XWG,30323,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O
994,994,D0C8EU,T86836,D0E6AF,0,zero
995,995,D0C8EU,T86836,D00FGO,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
996,996,D0C8EU,T86836,D01CYA,77082,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O.Cl
997,997,D0C8EU,T86836,D02TLO,3690,C1CN(P(=O)(OC1)NCCCl)CCCl
998,998,D0C8EU,T86836,D07SUG,2478,CS(=O)(=O)OCCCCOS(=O)(=O)C
999,999,D0C8EU,T86836,D0C8EU,5394,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
1000,1000,D0C8EU,T86836,D0CT9C,2907,C1CNP(=O)(OC1)N(CCCl)CCCl
1001,1001,D0C8EU,T86836,D0U5HU,5702198,N.N.Cl[Pt]Cl
1002,1002,D0C8EU,T86836,D0X5XU,451668,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O
1003,1003,D0C8EU,T86836,D0X7HM,426756,C1CC(C1)(C(=O)O)C(=O)O.[NH2-].[NH2-].[Pt+2]
1004,1004,D0C8EU,T86836,D0Y3ME,9887053,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2]
1005,1005,D0C8EU,T86836,D0FT9P,72173,CC1C(C(C(C(O1)OC(C(C2=NC(=CS2)C3=NC(=CS3)C(=O)NCCCC(CC(=O)NCCCNCCCCN)N)O)NC(=O)C(C(C)O)NC(=O)CC(C(C)NC(=O)C(C(C4=CN=CN4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)OC(=O)N)O)NC(=O)C7=C(C(=NC(=N7)C(CC(=O)N)NCC(C(=O)N)N)N)C)O)O)O)N
1006,1006,D0Y3ME,T86836,D0G2JZ,1464,CCOC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCN(CC6)C
1007,1007,D0Y3ME,T86836,DQ9OL5,126961329,CC(C1=CC(=C(C=C1)[N+](=O)[O-])OC2=CC=CC(=C2)C(=O)N(C)C)OP(=O)(N3CC3)N4CC4
1008,1008,D0Y3ME,T86836,D02CWZ,1549158,C1=CC(=CC=C1NN=C(N)N)N=NC(=S)N
1009,1009,D0Y3ME,T86836,D0AU4H,1132,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)OP(=O)(O)O
1010,1010,D0Y3ME,T86836,D07ONX,64689,C(C1C(C(C(C(O1)O)O)O)O)O
1011,1011,D0Y3ME,T86836,D04UPU,547,C1=CC(=C(C=C1CC(=O)O)O)O
1012,1012,D0Y3ME,T86836,D0N6FL,0,zero
1013,1013,D0Y3ME,T86836,D0O9GJ,0,zero
1014,1014,D0Y3ME,T86836,D08ATQ,20628,CN(C)CCCNC1=C2C(=NC3=CC=CC=C31)C=CC=C2[N+](=O)[O-]
1015,1015,D0Y3ME,T86836,D0P0WG,0,zero
1016,1016,D0Y3ME,T86836,D04ACC,0,zero
1017,1017,D0Y3ME,T86836,D0K4QL,0,zero
1018,1018,D0Y3ME,T86836,D0R7GL,125301,CC(CO)(CO)NCC1=C2C=CC=CC2=C(C3=CC=CC=C31)OCCO
1019,1019,D0Y3ME,T86836,D0FZ1Z,0,zero
1020,1020,D0Y3ME,T86836,D0J6VN,0,zero
1021,1021,D0Y3ME,T86836,D01GTB,0,zero
1022,1022,D0Y3ME,T86836,D0Y7HW,0,zero
1023,1023,D0Y3ME,T86836,D0NK2U,0,zero
1024,1024,D0Y3ME,T86836,D0R3HX,125377,C1=CN(C(=N1)[N+](=O)[O-])CC(CNCCBr)O.Br
1025,1025,D0Y3ME,T86836,D0S0XS,9909677,CCN(CC)CCNC1=C2C(=C(C=C1)CNC=O)SC3=C(C2=O)C=C(C=C3)OC
1026,1026,D0Y3ME,T86836,D07NGJ,20684516,CC(=O)OC1C(C(OC2=CC(=C3C(=C12)N(C4=CC5=CC=CC=C5C=C4C3=O)C)OC)(C)C)OC(=O)C
1027,1027,D0Y3ME,T86836,D0G6XC,3035776,CCN(CC)CCNC1=C2C(=C(C=C1)CNS(=O)(=O)C)SC3=CC=CC=C3C2=O
1028,1028,D0Y3ME,T86836,D0K8HF,0,zero
1029,1029,D0Y3ME,T86836,D0J0PR,0,zero
1030,1030,D0Y3ME,T86836,D0X5UH,6917987,CC1=CNC2=C1C34CC3CN(C4=CC2=O)C(=O)C5=CC6=C(N5)C=CC(=C6)NC(=O)C7=CC8=CC=CC=C8O7
1031,1031,D0Y3ME,T86836,D06DWQ,6918273,CN(C)CCNC1=C2C3=C(C=C1)N(N=C3C4=C(C2=O)C=CN=C4)CCNCCO.Cl.Cl
1032,1032,D0Y3ME,T86836,D05UIL,16214485,CCC(C)C(C(=O)NCC(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CCCCN)NC(=O)CNC(=O)C3CCCN3C(=O)C4CCCN4C(=O)C(CCC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)CC)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CO)NC(=O)C(CC7=CNC8=CC=CC=C87)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN
1033,1033,D0Y3ME,T86836,D01VPR,3038512,CNCCNC1=C2C3=C(C=C1)N(N=C3C4=C(C2=O)C=CN=C4)CCNCCO
1034,1034,D0Y3ME,T86836,D0H2JQ,9915861,C1=CC2=C(C(=C1)O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC=O)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C(=CC=C6)O
1035,1035,D0Y3ME,T86836,D0U1IR,0,zero
1036,1036,D0Y3ME,T86836,D0O1MP,0,zero
1037,1037,D0Y3ME,T86836,D0M0VN,0,zero
1038,1038,D0Y3ME,T86836,D05BTR,65924,CN1C=C(C=C1C(=O)NC2=CN(C(=C2)C(=O)NC3=CN(C(=C3)C(=O)NCCC(=N)N)C)C)NC(=O)C4=CC=C(C=C4)N(CCCl)CCCl
1039,1039,D0Y3ME,T86836,D0WR3D,0,zero
1040,1040,D0Y3ME,T86836,D0RT5T,208900,CN(C(=O)NC1C(C(C(CO1)O)O)O)N=O
1041,1041,D0Y3ME,T86836,D0L5BK,0,zero
1042,1042,D0Y3ME,T86836,D09HJS,60794,CC1=CNC2=C(C=C3C(=C12)C(CN3C(=O)C4=CC5=C(N4)C=CC(=C5)NC(=O)NC6=CC7=C(C=C6)NC(=C7)C(=O)N8CC(C9=C1C(=CNC1=C(C=C98)O)C)CCl)CCl)O
1043,1043,D0Y3ME,T86836,D0D7XM,0,zero
1044,1044,D0Y3ME,T86836,D0E1HF,0,zero
1045,1045,D0Y3ME,T86836,D03DKR,135696,C(CCl)N(CCCl)CC1C(C(C(C(O1)O)O)O)O.Cl
1046,1046,D0Y3ME,T86836,D0K6JQ,0,zero
1047,1047,D0Y3ME,T86836,D0V5JO,129631910,CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCCNC.CCC1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)OO)OC)O)O)O)O)O)O)O)O.CCC1=CC=NC2=CC=CC=C12.CCC(=O)NCCCOC.CCC1(CCCOC1=O)O.CC(=O)NC.CC(=O)NCC(=O)N.C1C=CC=CC1=O.O
1048,1048,D0Y3ME,T86836,D02ONT,101498,C1=C(C=NC(=O)N1)F
1049,1049,D0Y3ME,T86836,D09URP,54599345,C1C[N+]2(CC[N+]1(C2)CCCl)CCCl.C(=CC(=O)[O-])C(=O)O
1050,1050,D0Y3ME,T86836,D05ZEW,0,zero
1051,1051,D0Y3ME,T86836,D0X3CD,168566,C1=CN(C(=O)N=C1N)C2C(C(C(S2)CO)O)O
1052,1052,D0Y3ME,T86836,D0SF5Q,0,zero
1053,1053,D0Y3ME,T86836,D0X0OF,0,zero
1054,1054,D0Y3ME,T86836,D00JJW,394347,CC1=C(C(=O)C(=C(C1=O)N2CC2)CO)N3CC3
1055,1055,D0Y3ME,T86836,D0F2JY,11646777,CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)(F)F
1056,1056,D0Y3ME,T86836,D0PR6H,0,zero
1057,1057,D0Y3ME,T86836,DE8S2F,0,zero
1058,1058,D0Y3ME,T86836,D0C3MW,0,zero
1059,1059,D0Y3ME,T86836,D01MQP,0,zero
1060,1060,D0Y3ME,T86836,D0P5SC,0,zero
1061,1061,D0Y3ME,T86836,D0AH6V,393111,COC1=C(C=C2C(=C1)C(=O)N3CC(=C)CC3C=N2)OCCCOC4=C(C=C5C(=C4)N=CC6CC(=C)CN6C5=O)OC
1062,1062,D0Y3ME,T86836,D0D6SZ,454194,C1C(OC(O1)CO)N2C=CC(=NC2=O)N
1063,1063,D0Y3ME,T86836,D0N3RK,0,zero
1064,1064,D0Y3ME,T86836,D07WRW,216232,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N6CC6)OS(=O)(=O)C
1065,1065,D0Y3ME,T86836,D0M2QR,0,zero
1066,1066,D0Y3ME,T86836,D00HUZ,56841091,CC(C)(C)CCCCCC(=O)[O-].CC(C)(C)CCCCCC(=O)[O-].C1CCC(C(C1)[NH-])[NH-].[Pt+4]
1067,1067,D0Y3ME,T86836,D0VO6J,115362,CC1C(C(C(C(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)COC(=O)CCCCCC(=O)O)O)F)O)O
1068,1068,D0Y3ME,T86836,D09WND,0,zero
1069,1069,D0Y3ME,T86836,D02ZZU,16126905,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)OC5=C(C(=NC(=C5Cl)OC)C(Cl)(Cl)Cl)Cl)C)C
1070,1070,D0Y3ME,T86836,D08EUS,6475492,CCNCCCNCC=CCNCCCNCC
1071,1071,D0Y3ME,T86836,D0M7PU,0,zero
1072,1072,D0Y3ME,T86836,D0V0CJ,9828310,CCCCCCCCC=CCCCCCCCC(=O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)(F)F)O
1073,1073,D0Y3ME,T86836,D05XUY,6918220,CC(=O)O.CC(=O)O.C1CCC(CC1)N.N.Cl[Pt]Cl
1074,1074,D0Y3ME,T86836,D0H1EA,11984561,CN1C(=CN=C1[N+](=O)[O-])COP(=O)(NCCBr)NCCBr
1075,1075,D0Y3ME,T86836,D0NS8T,0,zero
1076,1076,D0Y3ME,T86836,D0X0PQ,0,zero
1077,1077,D0Y3ME,T86836,D0J6PY,0,zero
1078,1078,D0Y3ME,T86836,D0E5DB,3081349,CNC(=O)N(N(CCCl)S(=O)(=O)C)S(=O)(=O)C
1079,1079,D0Y3ME,T86836,D0A1IL,15942827,C1C(O1)C(C(C2CO2)O)O
1080,1080,D0Y3ME,T86836,D09DJO,5480200,CON=C(C1=CC=C(C=C1)C2=CC=C(O2)C3=CC=C(C=C3)C(=NOC)N)N
1081,1081,D0Y3ME,T86836,D0FP0R,5813717,CN1C(=C(C2=C1C(=O)C=C(C2=O)N3CC3)CO)C=CCO
1082,1082,D0Y3ME,T86836,D0L9IA,0,zero
1083,1083,D0Y3ME,T86836,D04ZXP,44475103,C1CC(C1)(C(=O)O)C(=O)O.C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+2]
1084,1084,D0Y3ME,T86836,D01HPY,9935639,CCOC(=O)C(CC1=CC=C(C=C1)F)NC(=O)C(CC2=CC=C(C=C2)N(CCCl)CCCl)N
1085,1085,D0Y3ME,T86836,D0V6OA,57327016,CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=C(CCN8)C2=C(N9)C=CC(=C2)OC)OCO7)C)OC(=O)C)C(=C1OC)O
1086,1086,D0Y3ME,T86836,D0JE4D,0,zero
1087,1087,D0Y3ME,T86836,D08IBS,190,C1=NC2=NC=NC(=C2N1)N
1088,1088,D0Y3ME,T86836,D0I8RR,0,zero
1089,1089,D0Y3ME,T86836,D08GYO,4915,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
1090,1090,D0Y3ME,T86836,D03FNJ,4842,C1CN(CCN1C(=O)CCBr)C(=O)CCBr
1091,1091,D0Y3ME,T86836,D02LPF,2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
1092,1092,D0Y3ME,T86836,D0J9UN,0,zero
1093,1093,D0Y3ME,T86836,D04JPJ,3950,C1CCC(CC1)NC(=O)N(CCCl)N=O
1094,1094,D0Y3ME,T86836,D0Y0GH,5746,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N
1095,1095,D0Y3ME,T86836,D06UVD,5360373,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
1096,1096,D0Y3ME,T86836,D0Y7ZU,135398738,CN(C)N=NC1=C(NC=N1)C(=O)N
1097,1097,D0Y3ME,T86836,D0P8IV,0,zero
1098,1098,D0Y3ME,T86836,D03SSE,4033,CN(CCCl)CCCl
1099,1099,D0Y3ME,T86836,D0B9EJ,19972,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)OC
1100,1100,D0Y3ME,T86836,D01OXI,2578,C(CCl)NC(=O)N(CCCl)N=O
1101,1101,D0Y3ME,T86836,D0Z4PE,70682998,CC1C(C(C(C(O1)OC2C(C=C3C2=CC#CC4C(O4)(C#C3)C5COC(=O)O5)OC(=O)C6=C(C=CC7=C6C=C(C=C7C)OC)C)NC)O)O
1102,1102,D0Y3ME,T86836,D0T8EH,636397,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OC6CCCCO6
1103,1103,D0Y3ME,T86836,D0H0SJ,5282473,CC1C(C(C(C(O1)OC2C3CC#CC4C(O4)(C#CC3=CC2OC(=O)C5=C(C=CC6=C5C=C(C=C6C)OC)O)C7COC(=O)O7)NC)O)O
1104,1104,D0Y3ME,T86836,D01XWG,30323,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O
1105,1105,D0Y3ME,T86836,D0E6AF,0,zero
1106,1106,D0Y3ME,T86836,D00FGO,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
1107,1107,D0Y3ME,T86836,D01CYA,77082,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O.Cl
1108,1108,D0Y3ME,T86836,D02TLO,3690,C1CN(P(=O)(OC1)NCCCl)CCCl
1109,1109,D0Y3ME,T86836,D07SUG,2478,CS(=O)(=O)OCCCCOS(=O)(=O)C
1110,1110,D0Y3ME,T86836,D0C8EU,5394,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
1111,1111,D0Y3ME,T86836,D0CT9C,2907,C1CNP(=O)(OC1)N(CCCl)CCCl
1112,1112,D0Y3ME,T86836,D0U5HU,5702198,N.N.Cl[Pt]Cl
1113,1113,D0Y3ME,T86836,D0X5XU,451668,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O
1114,1114,D0Y3ME,T86836,D0X7HM,426756,C1CC(C1)(C(=O)O)C(=O)O.[NH2-].[NH2-].[Pt+2]
1115,1115,D0Y3ME,T86836,D0Y3ME,9887053,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2]
1116,1116,D0Y3ME,T86836,D0FT9P,72173,CC1C(C(C(C(O1)OC(C(C2=NC(=CS2)C3=NC(=CS3)C(=O)NCCCC(CC(=O)NCCCNCCCCN)N)O)NC(=O)C(C(C)O)NC(=O)CC(C(C)NC(=O)C(C(C4=CN=CN4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)OC(=O)N)O)NC(=O)C7=C(C(=NC(=N7)C(CC(=O)N)NCC(C(=O)N)N)N)C)O)O)O)N
1117,1117,D03UVS,T38301,D0V2RK,0,zero
1118,1118,D03UVS,T38301,D05ACQ,9846339,CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].[Ga+3]
1119,1119,D03UVS,T38301,D05HZI,6435808,C1=CN(C(=O)N=C1N)C2C(=CF)C(C(O2)CO)O
1120,1120,D03UVS,T38301,D0A1GR,0,zero
