,Nilotinib,Venetoclax,Navitoclax,RO-3306,Ribociclib,Wee1 Inhibitor,BI-2536,AZD7762,MK-1775,Palbociclib,Vorinostat,Entinostat,JQ1,GSK269962A,Cisplatin,Temozolomide,Oxaliplatin,Gemcitabine,Irinotecan,Camptothecin,Afatinib,Lapatinib,Sapitinib,Erlotinib,Dabrafenib,SCH772984,Trametinib,KU-55933,NU7441,Olaparib,Linsitinib,BMS-754807,Doramapimod,Tozasertib,ZM447439,Paclitaxel,Vinorelbine,Docetaxel,Alisertib,5-Fluorouracil,Sorafenib,Ruxolitinib,Alpelisib,Pictilisib,MK-2206,AZD6482,AZD8055,Dactolisib,Taselisib,Uprosertib,PF-4708671,OSI-027,Luminespib,Bortezomib,AZD4547,SB505124,PD173074,Axitinib,Dasatinib,Crizotinib,Galunisertib,SB216763,LGK974,Nutlin-3a (-)
Alpelisib,-0.07198738485655212,-0.0495644813036966,-0.04562134949077341,0.15647133093630855,0.15283546982501361,-0.1412426214943311,0.34308119351597866,0.19412271520292074,-0.08373029365503,0.12583088523916142,-0.24507090337325063,-0.19304748847517,-0.006373112949147011,-0.039633119693460485,-0.04317965471239805,0.005830235716510014,-0.08443206040297843,-0.04976255531669434,0.1383351118181554,0.14514088546110304,-0.07093291081098219,-0.0782469350224838,-0.08062763980816705,-0.07954968533322333,0.5452415526032391,-0.03383371237560146,0.6067597193534527,0.49951207035302203,0.41743650559426,0.12575729813728298,-0.03962524915913726,-0.07060630049003358,-0.07865167634964759,-0.11050318249182092,-0.0996382331006648,0.22940458443600756,0.048272851471498804,0.26108293910095076,-0.0879837326166226,0.14118810522307165,-0.08669785515297862,0.11211459795096383,0.9999999999999999,0.5432215982717581,0.1598446502155921,0.5571153862593169,0.4831119749671233,0.5959478405855931,0.6044160660022102,0.1647944267498101,0.11906862838153884,0.09764289839561079,-0.09861165432941185,0.19096559792626627,-0.1426958619255294,-0.05339511191218113,-0.04302264675314954,-0.038907259023046176,-0.12176899245881961,0.06882468309894135,-0.055889092522154946,0.032359257871315175,0.18936384720591157,-0.02974765796802915
Pictilisib,0.10101629055784558,-0.13039611645354607,-0.12224722091776015,0.19157237173578784,0.03166007607643172,-0.1903122998356853,0.4384868533031261,-0.040593004683210115,0.01269767879151884,-0.007597858611298242,-0.04675371389050549,-0.1831326816027124,-0.025221683600972686,-0.13060652821046786,-0.12609128374092773,0.14341318150017662,-0.20599767904070584,0.04089268123408962,-0.09143832676150447,-0.13948773299008477,0.09499710143319823,0.08743014980602651,0.08770334057856952,0.08568728638043906,0.2709568440124304,-0.05216001228148838,0.4053058010715592,0.1959872210375139,0.1483420079904696,0.30579539205940515,0.037721630199359146,-0.01586955385506969,0.0010744297268974329,-0.060237193511988876,-0.028143357698259874,0.031074644022400774,-0.012711938531879786,0.05045490134375038,-0.029182457258887178,-0.08132696875454168,0.023551896773558983,0.1595560154985594,0.5432215982717581,0.9999999999999998,0.061333220740655274,0.9735124858073169,0.15768781090878303,0.2671820326253763,0.9482812414408276,-0.011973893535056415,0.010748021026836179,0.11326196682903447,-0.14910378978149308,-0.16650284984727456,-0.10444145979747799,-0.09077892484116111,0.0034722740632535665,0.04053902238413824,0.06356162489090648,0.10260601436528685,-0.09051799139096987,-0.20047802093546896,0.1779288639155402,-0.12022894875655947
MK-2206,-0.06854044985233033,-0.1467055662002516,-0.15778936265060928,-0.05199427111026871,-0.09514988779793633,-0.16518252565975422,0.005891894581594795,0.06233444259205063,0.03278480073831097,-0.04448891033116144,-0.07391101904253682,-0.0332143215034211,-0.15367745480969092,0.5707604265250861,-0.042400436080940254,-0.06887806226767344,0.03742690372688254,-0.042804103266135124,-0.13270026592241066,-0.12936977312729261,0.02819596814810941,0.04237213798472677,0.03886310099821272,0.03497175689603288,0.4567410369082673,0.08890001255499036,0.043786107207495234,0.1735269464993164,0.10666117697815336,-0.07028537242319965,-0.0008897859640155728,0.04060134048270621,-0.02220432650466876,0.12161648087249519,0.10310894213890372,-0.11867721075263649,-0.007293659987452128,-0.11102266955074933,0.1065444120105881,-0.11423241296587025,-0.07116373525905449,0.13297953470929982,0.1598446502155921,0.061333220740655274,1.0,0.023936139343878907,0.38529024829424535,0.3318616278321473,0.05066786319745241,0.9321216197716262,0.13451822846208492,0.039583356295518866,-0.17316451775206354,0.08322568032307892,0.0010163789709898563,-0.08173569817236788,-0.00327525558640399,0.06137368362838731,0.09836149910084131,-0.022590519353441724,-0.08006422316269532,0.12064191512731011,-0.04975163408490184,-0.193323733291774
AZD6482,0.07648654018161669,-0.1496206468251987,-0.14154430245528996,0.18465413425195043,0.03835768131475416,-0.22348496109112087,0.48106962166997946,-0.05249140488331686,-0.001400165513371271,-0.002986510072267419,-0.05514879737839935,-0.18821122815545296,-0.01596855987170325,-0.16736297796852517,-0.1076714261409318,0.14141407368494693,-0.19473802171993154,0.05198749516926425,-0.09302017375180041,-0.15397838191068108,0.05856920732775264,0.051837512387269094,0.051662702744592025,0.050068049991159394,0.2425391512265074,-0.04346527952069861,0.3910919402628855,0.16099662498214945,0.1131423611404074,0.264833497216978,0.02778873463490686,-0.016990430570381992,-0.007314839357377562,-0.08819818645189775,-0.04621204260227052,0.01055483588358637,0.003433175662481797,0.03450567818973121,-0.04467110756476702,-0.07126053834834052,-0.016327159797192056,0.14998917930707806,0.5571153862593169,0.9735124858073169,0.023936139343878907,1.0,0.1285693790102231,0.23821856802922836,0.966331495833112,-0.0481206518993956,-0.024219802280962856,0.09370492204514519,-0.1516897452499338,-0.1594086185921212,-0.11453800836180011,-0.10486658180043912,-0.009637777201324388,0.016112512425212597,0.044396217664488084,0.10051425721729426,-0.10461919686886087,-0.22213484021515664,0.14956350866183088,-0.11222343642509267
AZD8055,-0.0631862914299608,-0.04259628286828305,-0.05353848373516004,-0.023973052671694924,0.07946025954219677,-0.08477027038772063,0.045574330901742774,0.22380732908978174,-0.17507287944375943,0.04470887528973998,-0.16026768191906654,-0.10890769916309102,-0.05774857682566462,0.2608411188947463,-0.055634792250131085,-0.05616415367113502,0.09088877037963107,-0.1064922395432982,-0.03485521692807,0.053634708949196946,-0.044681892142038715,-0.04127013233062493,-0.045050930854521984,-0.05454309101254712,0.49719313558962985,0.11569059770672198,0.39641669543800784,0.6326045718338861,0.5142366933758562,-0.029340608650333888,-0.14164930912959922,-0.16769532738320192,-0.14135419149036157,-0.09736529574701273,-0.10036053426891617,-0.0034935807149860942,0.06994670204300639,-0.009839396557789967,-0.08815663316647648,-0.07694510404584756,-0.09748006530957576,-0.11197971070686477,0.4831119749671233,0.15768781090878303,0.38529024829424535,0.1285693790102231,1.0,0.8751118384851484,0.1614672186801371,0.43315995327723406,0.0428028435839416,-0.06802598007818464,-0.019740822874443863,0.025433848513719274,0.005888284019329532,0.0002143179501277112,-0.01770826914077199,-0.08853631067196956,-0.12346142493352713,-0.04461432999945032,0.00038845883095579153,0.2000195132234235,0.08249939738376769,-0.07541005269587783
Dactolisib,0.0054836309293247315,-0.011498000397466568,-0.021741780371788963,0.08001423608047525,0.19664882196993017,-0.031101448833854448,0.100130234401622,0.32940536457300656,-0.1355092917038091,0.16609259485987862,-0.1099759415626201,-0.11341486880347049,-0.06942932917972222,0.15526760347728036,-0.056356357004826524,-0.005573526749089341,0.034531003161864554,-0.05978417545472725,0.03487532191193627,0.1317903350802532,-0.026218819700593938,-0.044851693022129976,-0.039995110257731184,-0.04623103867374189,0.5754184882253042,0.14327404214386852,0.5537098474512403,0.7477464528939752,0.6221274504291237,0.032754971126377895,-0.10603255008687468,-0.14491794495175014,-0.11829278785382635,-0.057370272576171985,-0.10531209952204751,0.05880523286828629,0.04065151757930015,0.07352354743006045,-0.09055329041337365,-0.0022314199653109407,0.007944459736332829,-0.0010967745767267133,0.5959478405855931,0.2671820326253763,0.3318616278321473,0.23821856802922836,0.8751118384851484,0.9999999999999999,0.2802329237967596,0.34701323109348503,0.1150993781038116,0.0006968965869677476,0.0010068434231797901,0.03892916095749545,-0.08927990066479459,-0.06440642016162638,-0.06803043463000655,-0.013712207608390592,-0.04938287488632877,-0.05590730953046529,-0.06544412189896011,0.18522456970837442,0.12687260155592492,-0.05216239742811747
Taselisib,0.06016628165073643,-0.15004284428533635,-0.14205655556878935,0.20452486272119863,-0.010303868086175616,-0.2121147139818229,0.4727379321995874,-0.07410227311395678,0.02487440779891531,-0.045642605131772554,-0.11681299663687919,-0.2366296013490532,0.00023407413177711778,-0.15508136103459788,-0.15796084853646986,0.12050874084562568,-0.2217425856120915,0.015220754486583964,-0.08034391105304506,-0.13820625183576907,0.085746742204852,0.07572714598539751,0.07607734453305415,0.07474503539659536,0.2749660369531597,-0.06489274156429505,0.4168648850151705,0.19631038588995442,0.14639346710793583,0.24883810240977033,0.06671544098578949,0.004036949688228375,-0.006415947989215166,-0.09652605350713007,-0.05451161406420177,0.014218631378403651,0.034858589924813034,0.038063413847923944,-0.05188815958640705,-0.09168398550697784,-0.03612864219600691,0.19477819142507774,0.6044160660022102,0.9482812414408276,0.05066786319745241,0.966331495833112,0.1614672186801371,0.2802329237967596,0.9999999999999998,-0.019577117155008733,-0.013125202571744377,0.12786772077901148,-0.1739583758756954,-0.18088106730844272,-0.1066527240878005,-0.1112714147774888,0.015751397185274116,-0.011927060619065677,0.04019676738587401,0.09730012708044043,-0.11209202153003177,-0.1750315917411675,0.18152564725705939,-0.10356646995603484
Uprosertib,-0.04366124589445487,-0.1034414986076904,-0.11428617960306063,-0.11411955891408208,-0.11122212458302135,-0.15033696244286293,-0.04682709784828194,0.024660928165512738,-0.056185439464701774,-0.0675606458542001,-0.11078726293812391,-0.041386744770743014,-0.1560909286236313,0.7261910705071088,-0.020967871875719146,-0.08268041850431093,0.07994079933172951,-0.059688339905094215,-0.11063892287231339,-0.08696428332186151,-0.00461629159609913,0.00918070654849654,0.013244152539598167,0.003766492403295147,0.46105450187613917,0.12428369655466072,0.015898628280175235,0.19331724757279137,0.11053510010667464,-0.14120300756495452,-0.07678301165454869,-0.04374708265002473,0.01453448626983364,0.04880765489690392,0.02648608108680317,-0.11743346550819196,-0.03878999404840965,-0.11109375470455657,0.03346836992533269,-0.08125013668940129,-0.07094334598149847,0.07905731624934009,0.1647944267498101,-0.011973893535056415,0.9321216197716262,-0.0481206518993956,0.43315995327723406,0.34701323109348503,-0.019577117155008733,0.9999999999999998,0.12942913660895153,-0.023236465891915983,-0.1586148136970055,0.1868111433640819,-0.010578908560971906,-0.044345324328923894,-0.028323856282318052,-0.010851123893345308,0.04526618404295443,-0.08860822820927464,-0.041834406159541274,0.19649139739009366,-0.026476420535858566,-0.183551604198095
PF-4708671,-0.020580880470661353,-0.066977821750073,-0.059576956322793646,0.28953352115209685,0.08598925124020473,0.4189048080183039,-0.14346755252065838,0.28641222103871483,0.25209007848066217,0.15009342395670378,-0.13435405522913568,-0.1682961039847876,0.022684351537386745,0.15218455871601,0.14578533890370135,0.021792329706672876,-0.06160402317771309,0.2520373229337109,0.7350430601492706,0.7163444780764574,-0.11859957122442544,-0.12443945422560387,-0.13106111255656022,-0.13123065835191552,0.526430565369683,-0.149363292180899,0.4292664367100315,0.17911080796964673,0.22110156145831003,-0.053420449612275545,0.29680457547751027,0.2377396468125929,-0.11058766904744623,0.34391345681517355,0.11934247471210757,0.6582824844739463,0.1201754449565371,0.721550196631629,0.12120519150264979,0.6145602901584322,0.1622273850635215,0.15645717813922752,0.11906862838153884,0.010748021026836179,0.13451822846208492,-0.024219802280962856,0.0428028435839416,0.1150993781038116,-0.013125202571744377,0.12942913660895153,1.0,0.6065221082326743,-0.025507550508691006,0.15379004258851559,-0.03108277655395454,0.3211257661579865,0.06330392591519945,0.5308271487348024,0.2378247238927185,0.10131696559371992,0.3184852716250856,0.5870303187574757,0.3539958069270943,0.015737590812897325
OSI-027,-0.024450715121679838,-0.2489913888196657,-0.2537921459026612,0.3676817292058374,-0.007039542484861272,0.46046404122890283,0.09505641527532306,0.14622162165277855,0.7202077334417459,0.08733848057447337,-0.14193587826796483,-0.12569992942640845,0.09076004235616839,0.025882378269025334,0.0258720064587788,-0.009627448945370043,-0.07517983825567673,0.10180585804828476,0.3429716747880923,0.40548899813523104,0.21236005267445174,0.18840039460943686,0.1888078920650187,0.18694262739987666,0.36295648730343877,-0.14187389411951423,0.33899453520760636,0.04231299153142738,0.0664105702062671,0.004060227560751681,0.6969768883725902,0.5415113931627251,-0.061567417217947396,0.5133484423583884,0.3243667044555688,0.6360705546809866,-0.0915500977711595,0.6721656727529762,0.26182972368951474,0.32410591874397426,0.17085949370998516,0.3828568875657576,0.09764289839561079,0.11326196682903447,0.039583356295518866,0.09370492204514519,-0.06802598007818464,0.0006968965869677476,0.12786772077901148,-0.023236465891915983,0.6065221082326743,0.9999999999999999,-0.012987331353909518,-0.11745875848498996,0.09357427173845784,0.21825177057162,0.23859184416844953,0.5029830263219357,0.28889607756349867,0.19873272118814744,0.2130982257765627,0.2705979256950204,0.15569770750814965,-0.13749397730428237
Luminespib,-0.03426155921096768,0.4695202721831143,0.45668715136602067,0.18077741421932397,0.08329530852090411,0.3026504571235209,-0.0014621122107116823,0.1063646510777636,-0.03776606242551869,0.07815934877893504,0.23836180874297402,0.2644912960045928,0.20550279697563462,-0.030012603674693196,0.057557557700543244,-0.029306239321008707,0.1374497940600511,-0.03729607190593725,0.0956333619992352,0.36835252286940284,0.22517911177267824,0.22182082521913282,0.21858231545254736,0.21392501217374077,-0.020162609466132658,-0.02035786748480426,0.04315951276268565,0.10220599186161289,0.12563669800611035,0.021243423650569013,0.053752127015971415,-0.013727594854072597,0.07674252899064565,-0.027162711276756832,-0.013170966369545928,0.10676370331160401,-0.036129812566920425,0.09751042767197393,0.005011090183665461,0.11238239398462041,0.08099792529410307,-0.10393610000242136,-0.09861165432941185,-0.14910378978149308,-0.17316451775206354,-0.1516897452499338,-0.019740822874443863,0.0010068434231797901,-0.1739583758756954,-0.1586148136970055,-0.025507550508691006,-0.012987331353909518,0.9999999999999999,0.0038992705619142545,0.05729206777383066,0.15573576976155146,-0.04450516097763221,0.09054970060278422,-0.0903565277943719,0.015830928039069908,0.1534454953187028,0.06491488903383058,-0.02882903466671024,0.3568910642620349
Bortezomib,-0.22996833351102453,0.06756192144119241,0.058805147683427955,-0.17419427670315757,-0.07661527165106997,-0.05014554594310518,-0.20291827184725703,-0.09085318154965878,-0.20113680948520044,-0.10000601094330533,0.10701377226405252,0.07180500390804241,-0.15474070543976842,0.15492365627769805,0.45788764847176744,0.1898879312122133,0.375837871626538,0.146287398618452,0.33958709856089775,0.21097417491627848,-0.1664588055258794,-0.1606820335003619,-0.15939796907676929,-0.15065261636898317,0.1599977367725249,-0.08814635737053322,-0.029609160414882506,0.03827758359883146,0.007785075924244385,-0.11546709375469758,-0.18038414147574164,-0.16303311529072442,-0.16362635862527228,-0.1891317026444037,-0.1781658062700277,0.09604852471797197,-0.001197441084799529,0.12665933926672734,-0.1863688439850723,0.483524779236949,-0.1748761426334234,0.010056093986892709,0.19096559792626627,-0.16650284984727456,0.08322568032307892,-0.1594086185921212,0.025433848513719274,0.03892916095749545,-0.18088106730844272,0.1868111433640819,0.15379004258851559,-0.11745875848498996,0.0038992705619142545,0.9999999999999999,-0.23918840298436844,-0.04578133006320255,-0.2320355278511178,-0.19267962424216206,-0.28155495929094376,-0.147532686889787,-0.04460580641195354,0.2698652649692761,-0.015718823372043576,0.0146935640757982
AZD4547,0.13219464105681467,0.021281985373155305,0.020733565052591395,-0.20934040739474127,-0.1291264738021091,-0.08951632151414297,-0.005650310279598281,-0.13428897225737468,0.39293853706078163,-0.1569309464229411,-0.15213631092530344,0.1007579219922014,-0.0358720880715443,-0.003036349090574871,-0.16140191010810157,0.012707264990233318,-0.08289873393333844,0.0843375040706914,-0.25364091172690717,-0.16355151833024575,0.1276182579664894,0.13341538767872424,0.1331756534804302,0.12085831317867327,-0.15996211910813513,-0.20859455532110438,-0.1264481403500391,-0.13051007160993466,-0.12311764922527822,-0.01586767197212454,0.4199413611371672,0.5130811203050033,-0.08735541401456379,0.007865368360146743,-0.1168828866196152,0.06299092043132486,-0.09778285821168986,0.016282809285290353,-0.14995253381378013,-0.19358522456184718,0.056006603977545394,0.10289319862333632,-0.1426958619255294,-0.10444145979747799,0.0010163789709898563,-0.11453800836180011,0.005888284019329532,-0.08927990066479459,-0.1066527240878005,-0.010578908560971906,-0.03108277655395454,0.09357427173845784,0.05729206777383066,-0.23918840298436844,1.0,0.3704897174445294,0.9121468130007819,0.433578391991293,0.3472286375880443,0.6435248306998046,0.3693780779390294,-0.2725665713117894,-0.044556241077597716,-0.05436077305872987
SB505124,0.18791490137496236,-0.020812604868337845,-0.012809888530394777,-0.08112482522160537,-0.08964111346245289,0.2456450377860244,-0.18125291825952813,-0.07823591096998114,0.1504198224574804,-0.11949399474783545,-0.09864154077669648,0.0758876143625176,0.07187565910277674,-0.036677172399118205,0.03380238045332609,0.17188916272363503,-0.025610535522811763,0.05579549523844579,0.2085495962576323,0.3016815600098086,-0.07303955882949874,-0.07290910629730471,-0.08137600450238405,-0.08705309033193726,-0.02857409785912897,-0.18218060967469474,0.053846841786799604,-0.11557751089410923,-0.06764809232845789,0.08923027898495284,0.30308152433864216,0.26075620934037247,0.18457038759296507,-0.04368031935090619,-0.16846169075913286,0.4984223103214379,0.0097148166962856,0.4552956447819437,-0.15787145922565834,0.2660233680045764,0.25593725053442384,-0.03209102724502795,-0.05339511191218113,-0.09077892484116111,-0.08173569817236788,-0.10486658180043912,0.0002143179501277112,-0.06440642016162638,-0.1112714147774888,-0.044345324328923894,0.3211257661579865,0.21825177057162,0.15573576976155146,-0.04578133006320255,0.3704897174445294,1.0,0.3905618536623435,0.361739853939308,0.16053386352997687,0.34168586907209564,0.9997909768968102,0.04255927164846149,0.18645362075164695,0.05175803860489845
PD173074,0.2002385306017183,-0.04855248761692818,-0.04783514507462153,-0.12081429009051592,-0.14975656512473337,-0.009317500406381587,-0.01905370913549715,-0.11635782687020961,0.4679903871635237,-0.16013840110047756,-0.22068805143873893,0.042279812820009685,-0.022272571650744803,-0.026989323592264483,-0.20718107508132283,0.11049792524799074,-0.1455195570642625,0.19427399681273386,-0.15480416863160135,-0.10644041618444558,0.17881339163509763,0.17643829538527933,0.1767612741171743,0.16253586900678188,-0.05786397662765011,-0.2328636745865878,0.0261203028146434,-0.1080155428181595,-0.09983891759949046,0.08599546260117953,0.5084712180261695,0.5403793240663384,-0.009758436625483091,0.10204767272252313,-0.01509248664349487,0.12619374476337802,-0.039705153079349034,0.09868051687577534,-0.06904774358700855,-0.12764426148444352,0.12889271242496997,0.19031971282338042,-0.04302264675314954,0.0034722740632535665,-0.00327525558640399,-0.009637777201324388,-0.01770826914077199,-0.06803043463000655,0.015751397185274116,-0.028323856282318052,0.06330392591519945,0.23859184416844953,-0.04450516097763221,-0.2320355278511178,0.9121468130007819,0.3905618536623435,0.9999999999999999,0.4715124211201685,0.4446019607328503,0.642734141913456,0.3892233945493061,-0.24389522358547483,0.08375594943133527,-0.017605832905794802
Axitinib,0.23326845651601177,0.0371139388918533,0.038387204746329756,0.4070517833786068,0.29561549553738575,0.40080222049726916,0.08031222707489968,0.44066157263812905,0.5276279138223041,0.35116681186471826,-0.16377835242114283,-0.04899075338141234,-0.04580672539187371,0.09781212739882969,-0.1509748813807124,-0.09963422133389507,-0.13378078884667927,0.06978389478218794,0.1391319231349204,0.35637807953201117,0.13081646741006858,0.11976827441457047,0.1103959232015263,0.11104376302269092,0.31371104047495246,0.08094522538822856,0.34384020862452735,0.06955122988541358,0.1014390851007003,-0.016700102113857376,0.5149147473729005,0.5149600193054935,-0.0330654073883721,0.6181871933924117,0.3377672062400488,0.4679120785948312,-0.0801041455425341,0.4597145318661696,0.3325261521165824,0.08034857367741413,0.3517742847751749,0.14422629196388786,-0.038907259023046176,0.04053902238413824,0.06137368362838731,0.016112512425212597,-0.08853631067196956,-0.013712207608390592,-0.011927060619065677,-0.010851123893345308,0.5308271487348024,0.5029830263219357,0.09054970060278422,-0.19267962424216206,0.433578391991293,0.361739853939308,0.4715124211201685,0.9999999999999999,0.5959230218431302,0.48870807334921706,0.35848468640117187,-0.004638270889980211,-0.01920164818062351,-0.11134793634226088
Dasatinib,0.6690365860414204,-0.05471807431852278,-0.04463376592535659,0.049764163504944975,0.0676029537153801,0.20362212345971076,-0.08829414525730234,0.15535236846707212,0.2586271318222634,0.1008809593368278,-0.019968093378871413,-0.018444469961203865,-0.1399685157043109,0.18876293345855372,-0.20160513016164688,-0.047610228334273454,-0.23232006649568235,0.1478884952504712,-0.06303080661455532,0.0003551105516705344,0.03485857674391911,0.006562695092774858,0.011960839696677269,0.005397987470272009,0.010048126166900054,0.09537376041145207,0.13165731038975553,-0.07757967518574951,-0.04521525605088272,-0.08142718610428694,0.13946457432653234,0.10726655042630688,0.04726096328480737,0.5917637252094325,0.3041903662703509,0.15299865951606628,-0.11339584247462015,0.15466539817973432,0.19706578424833293,-0.09035920861450353,0.3723527312934687,0.0084536219947089,-0.12176899245881961,0.06356162489090648,0.09836149910084131,0.044396217664488084,-0.12346142493352713,-0.04938287488632877,0.04019676738587401,0.04526618404295443,0.2378247238927185,0.28889607756349867,-0.0903565277943719,-0.28155495929094376,0.3472286375880443,0.16053386352997687,0.4446019607328503,0.5959230218431302,1.0,0.13100033959436508,0.15883989187546807,-0.15632709072069026,-0.07338555839426769,-0.12720898546271622
Crizotinib,0.021188903916953446,0.016497374776688258,0.009238396906586527,0.08330723477812539,0.06206921356281817,0.012038537509649186,0.2207527106215959,0.014675467652430682,0.5368292327715147,0.016561261505730018,-0.1763957031313207,0.05143227478922474,0.027014802863063916,-0.14840523706264766,-0.04211039355117701,0.02614140024617033,0.033032347362999155,-0.0033210307180601382,-0.12760971104244356,-0.07798373224985393,0.12025430187924634,0.12888578711830892,0.11508383226378109,0.11343294545136287,0.07737128185945463,-0.17289110340197428,0.07464838461242773,-0.06352732956584112,-0.019149971602355532,0.10784213540464516,0.5957637992661385,0.7276211217437805,0.13325975924072156,-0.017800287613330815,-0.07961535681754092,0.18681611197148174,-0.10681605461541253,0.1447111967602884,-0.05511682304250108,-0.06343077450877993,0.07426481027097416,0.21718432810576982,0.06882468309894135,0.10260601436528685,-0.022590519353441724,0.10051425721729426,-0.04461432999945032,-0.05590730953046529,0.09730012708044043,-0.08860822820927464,0.10131696559371992,0.19873272118814744,0.015830928039069908,-0.147532686889787,0.6435248306998046,0.34168586907209564,0.642734141913456,0.48870807334921706,0.13100033959436508,1.0,0.3395241155870864,-0.2367905339469357,-0.0705115058970833,-0.0014667180050929249
Galunisertib,0.18682162976028024,-0.020156781686786793,-0.012218155612926614,-0.0846339874825291,-0.08966880945291805,0.24102158504248064,-0.18245696978417894,-0.08018092173757371,0.14692337386304916,-0.11941896822727982,-0.09665061705182623,0.07827948097219734,0.06990481716253702,-0.03420482054697445,0.03260237354193868,0.17219786599465622,-0.027567053004631897,0.05605844496451875,0.20568545055913567,0.2975359485635486,-0.07530406355305017,-0.0748373956710807,-0.08332675496849781,-0.08903403090676205,-0.029359947074955553,-0.1786178112843116,0.05016992030321708,-0.1174938125720966,-0.06972135627350613,0.08994968243360904,0.2994102575101745,0.25905087294424056,0.18574958796782376,-0.04492527519283631,-0.1679373841160064,0.4913715563123438,0.010903723160553103,0.44896942657484407,-0.15636286378534356,0.26371470673104064,0.2556137655991135,-0.032936792511497955,-0.055889092522154946,-0.09051799139096987,-0.08006422316269532,-0.10461919686886087,0.00038845883095579153,-0.06544412189896011,-0.11209202153003177,-0.041834406159541274,0.3184852716250856,0.2130982257765627,0.1534454953187028,-0.04460580641195354,0.3693780779390294,0.9997909768968102,0.3892233945493061,0.35848468640117187,0.15883989187546807,0.3395241155870864,0.9999999999999999,0.03946879459348957,0.18787269872274043,0.0510068668298551
SB216763,-0.1317774686109363,-0.04905098179844773,-0.04720579950883373,0.20550018590690639,0.014444995004761076,0.3536178791884754,-0.19520607655598105,0.19143393354089167,-0.08031960661666532,0.08803186181003055,-0.12513492022600453,-0.1739440352057629,0.15245025837464662,0.282427845180976,0.2673645976762723,0.05692577693025729,0.21082223783806053,0.1371793145116317,0.6029876981139406,0.6742630531266023,-0.21719332716525303,-0.20622706840039062,-0.20461327073589014,-0.20899645662161143,0.4476889973775112,0.01986339218347381,0.3088952065827314,0.30506352415556737,0.29490882303082533,-0.12359902768218758,-0.01826421962138322,-0.0864481734207615,-0.12048286220287467,0.03507994057690724,-0.0808352094342463,0.27610664954103004,0.02596046819433158,0.34356214387167305,-0.052295849747370574,0.5235314025064522,-0.08497321329888893,0.11335404740706921,0.032359257871315175,-0.20047802093546896,0.12064191512731011,-0.22213484021515664,0.2000195132234235,0.18522456970837442,-0.1750315917411675,0.19649139739009366,0.5870303187574757,0.2705979256950204,0.06491488903383058,0.2698652649692761,-0.2725665713117894,0.04255927164846149,-0.24389522358547483,-0.004638270889980211,-0.15632709072069026,-0.2367905339469357,0.03946879459348957,1.0,0.28863921598423137,0.15735361532569983
LGK974,-0.06922371077775827,-0.09504552668306222,-0.08342741024542157,0.01297451409666285,-0.14230618151449861,0.1468088853287603,-0.14463171139131864,-0.042610604655817064,-0.07548955268417785,-0.12107966592124378,-0.017123196659177164,0.03262503884850619,0.11727278126094402,0.07124304020733299,-0.02454287729252258,0.2264049015032666,-0.11051315182595382,0.18230139144274615,0.2829859735845743,0.3181697953393434,-0.1205184220359028,-0.1095360549914687,-0.11577600935472848,-0.11988484512754363,0.21927417640690383,-0.12616590142403922,0.19459645226166594,0.04180748844704807,0.025940601099600002,0.4405037292300934,0.034954812040600025,-0.039064080013277866,0.13218808633076473,-0.09884811341073449,-0.1465250827014518,0.15263820974490322,0.007586373601427665,0.1984127788415717,-0.11614477424284625,0.276038067296547,0.12331642277695191,0.06961230696583746,0.18936384720591157,0.1779288639155402,-0.04975163408490184,0.14956350866183088,0.08249939738376769,0.12687260155592492,0.18152564725705939,-0.026476420535858566,0.3539958069270943,0.15569770750814965,-0.02882903466671024,-0.015718823372043576,-0.044556241077597716,0.18645362075164695,0.08375594943133527,-0.01920164818062351,-0.07338555839426769,-0.0705115058970833,0.18787269872274043,0.28863921598423137,1.0,0.1609514627076224
Nutlin-3a (-),0.0018163688628575186,0.3475541093352389,0.3335747357426449,0.01858386763298141,0.009489686820950412,-0.0003921297688439518,0.15316849286051143,0.05457053532195616,-0.19754113661928258,0.011170075017438785,0.07476847497750232,0.24831705136700657,0.46542734424724075,-0.18388100195566168,-0.004830159385477078,0.08524443939342918,0.00932901186131889,-0.04798833912772817,0.2786032208229475,0.27324316138203686,-0.2641836819974358,-0.25373283521784307,-0.2594613225783072,-0.2580733977231271,0.0035917110713908143,-0.08772029520330771,0.13433195994956626,0.13830481782145607,0.2069898376100024,0.03577558907329702,-0.1210579823407967,-0.0854258559632637,0.09515672629885577,-0.14977523431537074,-0.15596117940374654,-0.11460362922807114,0.3485429704091465,-0.08495839517811091,-0.0926038071400829,0.12342537054077371,-0.0799820239067271,-0.08941154919511544,-0.02974765796802915,-0.12022894875655947,-0.193323733291774,-0.11222343642509267,-0.07541005269587783,-0.05216239742811747,-0.10356646995603484,-0.183551604198095,0.015737590812897325,-0.13749397730428237,0.3568910642620349,0.0146935640757982,-0.05436077305872987,0.05175803860489845,-0.017605832905794802,-0.11134793634226088,-0.12720898546271622,-0.0014667180050929249,0.0510068668298551,0.15735361532569983,0.1609514627076224,1.0
